N,M,K,D,Ktrue,Dtrue,dataseed,maskseed,inforate
20.0,20.0,9.0,8.0,5.0,5.0,103.0,101.0,-2.6646969244269494
20.0,20.0,9.0,8.0,5.0,5.0,103.0,102.0,-2.0528585712805123
20.0,20.0,9.0,8.0,5.0,5.0,103.0,103.0,-2.241208404700546
20.0,20.0,9.0,8.0,5.0,5.0,104.0,101.0,-1.9268598254382336
20.0,20.0,9.0,8.0,5.0,5.0,104.0,102.0,-2.4120954810698816
20.0,20.0,9.0,8.0,5.0,5.0,104.0,103.0,-2.3025456233558685
20.0,20.0,9.0,8.0,5.0,5.0,104.0,104.0,-2.0401720178995144
20.0,20.0,9.0,8.0,5.0,5.0,105.0,101.0,-1.9453392950947728
20.0,20.0,9.0,8.0,5.0,5.0,105.0,102.0,-2.3452541897830033
20.0,20.0,9.0,8.0,5.0,5.0,105.0,103.0,-2.050463303907247
20.0,20.0,9.0,8.0,5.0,5.0,105.0,104.0,-1.900103269782649
20.0,20.0,9.0,9.0,5.0,5.0,101.0,101.0,-2.429146407918703
20.0,20.0,9.0,9.0,5.0,5.0,101.0,102.0,-2.403451389892509
20.0,20.0,9.0,9.0,5.0,5.0,101.0,103.0,-2.2908542848968834
20.0,20.0,9.0,9.0,5.0,5.0,102.0,101.0,-2.261718988459854
20.0,20.0,9.0,9.0,5.0,5.0,102.0,102.0,-1.8705655679775905
20.0,20.0,9.0,9.0,5.0,5.0,102.0,103.0,-2.140958244014145
20.0,20.0,9.0,9.0,5.0,5.0,102.0,104.0,-2.2101331935386437
20.0,20.0,9.0,9.0,5.0,5.0,103.0,101.0,-2.6628270361562785
20.0,20.0,9.0,9.0,5.0,5.0,103.0,102.0,-2.023469511322924
20.0,20.0,9.0,9.0,5.0,5.0,103.0,103.0,-2.249529038142075
20.0,20.0,9.0,9.0,5.0,5.0,104.0,101.0,-1.9109147351556663
20.0,20.0,9.0,9.0,5.0,5.0,104.0,102.0,-2.435538264429468
20.0,20.0,9.0,9.0,5.0,5.0,104.0,103.0,-2.2951073474370287
20.0,20.0,9.0,9.0,5.0,5.0,104.0,104.0,-2.0470696004645674
20.0,20.0,9.0,9.0,5.0,5.0,105.0,101.0,-1.9268548345134078
20.0,20.0,9.0,9.0,5.0,5.0,105.0,102.0,-2.3467560573200497
20.0,20.0,9.0,9.0,5.0,5.0,105.0,103.0,-2.0412141343823818
20.0,20.0,9.0,9.0,5.0,5.0,105.0,104.0,-1.8938092205634
40.0,40.0,10.0,10.0,5.0,5.0,101.0,101.0,-2.1611024635556277
40.0,40.0,10.0,10.0,5.0,5.0,101.0,102.0,-2.1530570017548905
40.0,40.0,10.0,10.0,5.0,5.0,101.0,103.0,-2.3006351002911964
40.0,40.0,10.0,10.0,5.0,5.0,102.0,101.0,-2.083861485436157
40.0,40.0,10.0,10.0,5.0,5.0,102.0,102.0,-2.0775562064938367
40.0,40.0,10.0,10.0,5.0,5.0,102.0,103.0,-2.133555460049475
40.0,40.0,10.0,10.0,5.0,5.0,102.0,104.0,-2.155357821535406
40.0,40.0,10.0,10.0,5.0,5.0,103.0,101.0,-2.159711959831306
40.0,40.0,10.0,10.0,5.0,5.0,104.0,101.0,-2.040319418395366
40.0,40.0,10.0,10.0,5.0,5.0,104.0,102.0,-1.9642313653164545
40.0,40.0,10.0,10.0,5.0,5.0,104.0,103.0,-2.0156410967323293
40.0,40.0,10.0,10.0,5.0,5.0,104.0,104.0,-2.022543841216893
40.0,40.0,10.0,10.0,5.0,5.0,105.0,102.0,-2.154035904022154
40.0,40.0,10.0,10.0,5.0,5.0,105.0,103.0,-2.1236881410463315
40.0,40.0,10.0,1.0,5.0,5.0,101.0,101.0,-2.315578742275354
40.0,40.0,10.0,1.0,5.0,5.0,101.0,102.0,-2.3038683638288093
40.0,40.0,10.0,1.0,5.0,5.0,101.0,103.0,-2.392743445591717
40.0,40.0,10.0,1.0,5.0,5.0,101.0,104.0,-2.319942613034697
40.0,40.0,10.0,1.0,5.0,5.0,102.0,101.0,-2.26264007824222
40.0,40.0,10.0,1.0,5.0,5.0,102.0,102.0,-2.2367056405611776
40.0,40.0,10.0,1.0,5.0,5.0,102.0,103.0,-2.3027918648216947
40.0,40.0,10.0,1.0,5.0,5.0,102.0,104.0,-2.289346815165246
40.0,40.0,10.0,1.0,5.0,5.0,103.0,101.0,-2.2617559534620493
40.0,40.0,10.0,1.0,5.0,5.0,103.0,102.0,-2.261346231295903
40.0,40.0,10.0,1.0,5.0,5.0,103.0,103.0,-2.267377351050616
40.0,40.0,10.0,1.0,5.0,5.0,103.0,104.0,-2.2878008032684383
40.0,40.0,10.0,1.0,5.0,5.0,104.0,101.0,-2.20808740893884
40.0,40.0,10.0,1.0,5.0,5.0,104.0,102.0,-2.1974329247949598
40.0,40.0,10.0,1.0,5.0,5.0,104.0,103.0,-2.1986115629017178
40.0,40.0,10.0,1.0,5.0,5.0,104.0,104.0,-2.197094357686221
40.0,40.0,10.0,1.0,5.0,5.0,105.0,101.0,-2.17176916812657
40.0,40.0,10.0,1.0,5.0,5.0,105.0,102.0,-2.238551728120949
40.0,40.0,10.0,1.0,5.0,5.0,105.0,103.0,-2.19495040531326
40.0,40.0,10.0,1.0,5.0,5.0,105.0,104.0,-2.1356079683984115
40.0,40.0,10.0,2.0,5.0,5.0,101.0,101.0,-2.197846603875214
40.0,40.0,10.0,2.0,5.0,5.0,101.0,102.0,-2.1987347808722943
40.0,40.0,10.0,2.0,5.0,5.0,102.0,101.0,-2.1395938539787
40.0,40.0,10.0,2.0,5.0,5.0,102.0,102.0,-2.121853338889689
40.0,40.0,10.0,2.0,5.0,5.0,102.0,103.0,-2.1818585807235316
40.0,40.0,10.0,2.0,5.0,5.0,102.0,104.0,-2.1823353197698294
40.0,40.0,10.0,2.0,5.0,5.0,103.0,101.0,-2.163231504470813
40.0,40.0,10.0,2.0,5.0,5.0,104.0,101.0,-2.090073450830095
40.0,40.0,10.0,2.0,5.0,5.0,104.0,102.0,-2.069469395925538
40.0,40.0,10.0,2.0,5.0,5.0,104.0,103.0,-2.0768606617185523
40.0,40.0,10.0,2.0,5.0,5.0,104.0,104.0,-2.081621728237855
40.0,40.0,10.0,2.0,5.0,5.0,105.0,101.0,-2.063002280958279
40.0,40.0,10.0,2.0,5.0,5.0,105.0,102.0,-2.1286618861552276
40.0,40.0,10.0,2.0,5.0,5.0,105.0,103.0,-2.081831685330012
40.0,40.0,10.0,2.0,5.0,5.0,105.0,104.0,-2.018487705305478
40.0,40.0,10.0,3.0,5.0,5.0,101.0,101.0,-2.165902645978787
40.0,40.0,10.0,3.0,5.0,5.0,101.0,102.0,-2.1679872828948734
40.0,40.0,10.0,3.0,5.0,5.0,101.0,103.0,-2.2647122999167193
40.0,40.0,10.0,3.0,5.0,5.0,101.0,104.0,-2.196511091176045
40.0,40.0,10.0,3.0,5.0,5.0,102.0,101.0,-2.1000362288732313
40.0,40.0,10.0,3.0,5.0,5.0,102.0,102.0,-2.085136966685517
40.0,40.0,10.0,3.0,5.0,5.0,102.0,103.0,-2.14065709259143
40.0,40.0,10.0,3.0,5.0,5.0,102.0,104.0,-2.1450438614141425
40.0,40.0,10.0,3.0,5.0,5.0,103.0,101.0,-2.132630992027912
40.0,40.0,10.0,3.0,5.0,5.0,103.0,103.0,-2.1056899360547594
40.0,40.0,10.0,3.0,5.0,5.0,104.0,101.0,-2.0507403366567045
40.0,40.0,10.0,3.0,5.0,5.0,104.0,102.0,-2.0179897889318585
40.0,40.0,10.0,3.0,5.0,5.0,104.0,103.0,-2.03757658601958
40.0,40.0,10.0,3.0,5.0,5.0,104.0,104.0,-2.040889816074406
40.0,40.0,10.0,3.0,5.0,5.0,105.0,101.0,-2.024318197252468
40.0,40.0,10.0,3.0,5.0,5.0,105.0,102.0,-2.101252373529867
40.0,40.0,10.0,3.0,5.0,5.0,105.0,103.0,-2.061393083483942
40.0,40.0,10.0,3.0,5.0,5.0,105.0,104.0,-1.9863077782933858
40.0,40.0,10.0,4.0,5.0,5.0,101.0,101.0,-2.1643737799134057
40.0,40.0,10.0,4.0,5.0,5.0,101.0,102.0,-2.1520155594535195
40.0,40.0,10.0,4.0,5.0,5.0,101.0,103.0,-2.258001655356194
40.0,40.0,10.0,4.0,5.0,5.0,102.0,101.0,-2.0823407028156575
40.0,40.0,10.0,4.0,5.0,5.0,102.0,102.0,-2.0662421565466205
40.0,40.0,10.0,4.0,5.0,5.0,102.0,103.0,-2.1264171680653012
40.0,40.0,10.0,4.0,5.0,5.0,102.0,104.0,-2.1402447081466773
40.0,40.0,10.0,4.0,5.0,5.0,103.0,101.0,-2.1287188163725164
40.0,40.0,10.0,4.0,5.0,5.0,103.0,103.0,-2.0871219843766315
40.0,40.0,10.0,4.0,5.0,5.0,103.0,104.0,-2.102255794733149
40.0,40.0,10.0,4.0,5.0,5.0,104.0,101.0,-2.0321154630106006
40.0,40.0,10.0,4.0,5.0,5.0,104.0,102.0,-1.9960668664828622
40.0,40.0,10.0,4.0,5.0,5.0,104.0,103.0,-2.01809149516659
40.0,40.0,10.0,4.0,5.0,5.0,104.0,104.0,-2.0194676958004436
40.0,40.0,10.0,4.0,5.0,5.0,105.0,101.0,-2.0083580483151566
40.0,40.0,10.0,4.0,5.0,5.0,105.0,102.0,-2.0988943296329503
40.0,40.0,10.0,4.0,5.0,5.0,105.0,103.0,-2.050171474950167
40.0,40.0,10.0,4.0,5.0,5.0,105.0,104.0,-1.9768933682737424
40.0,40.0,10.0,5.0,5.0,5.0,101.0,101.0,-2.147401323202578
40.0,40.0,10.0,5.0,5.0,5.0,101.0,102.0,-2.1537268944783587
40.0,40.0,10.0,5.0,5.0,5.0,101.0,103.0,-2.2600940543671286
40.0,40.0,10.0,5.0,5.0,5.0,102.0,101.0,-2.0755882802923122
40.0,40.0,10.0,5.0,5.0,5.0,102.0,102.0,-2.0642811537605374
40.0,40.0,10.0,5.0,5.0,5.0,102.0,103.0,-2.1091128695341976
40.0,40.0,10.0,5.0,5.0,5.0,102.0,104.0,-2.137874477188591
40.0,40.0,10.0,5.0,5.0,5.0,103.0,101.0,-2.126495739279254
40.0,40.0,10.0,5.0,5.0,5.0,103.0,103.0,-2.0796109871286843
40.0,40.0,10.0,5.0,5.0,5.0,104.0,101.0,-2.025479225260221
40.0,40.0,10.0,5.0,5.0,5.0,104.0,102.0,-1.979446001029999
40.0,40.0,10.0,5.0,5.0,5.0,104.0,103.0,-2.006354011697703
40.0,40.0,10.0,5.0,5.0,5.0,104.0,104.0,-2.01331481728088
40.0,40.0,10.0,5.0,5.0,5.0,105.0,101.0,-2.014425977465382
40.0,40.0,10.0,5.0,5.0,5.0,105.0,102.0,-2.099178515603994
40.0,40.0,10.0,5.0,5.0,5.0,105.0,103.0,-2.0574502149280196
40.0,40.0,10.0,5.0,5.0,5.0,105.0,104.0,-1.977162695836644
40.0,40.0,10.0,6.0,5.0,5.0,101.0,101.0,-2.1557695197560554
40.0,40.0,10.0,6.0,5.0,5.0,101.0,102.0,-2.1525590378153474
40.0,40.0,10.0,6.0,5.0,5.0,102.0,101.0,-2.075107331009794
40.0,40.0,10.0,6.0,5.0,5.0,102.0,102.0,-2.06144505941175
40.0,40.0,10.0,6.0,5.0,5.0,102.0,103.0,-2.1091756214104955
40.0,40.0,10.0,6.0,5.0,5.0,102.0,104.0,-2.1403844408256347
40.0,40.0,10.0,6.0,5.0,5.0,103.0,101.0,-2.128958452693898
40.0,40.0,10.0,6.0,5.0,5.0,104.0,101.0,-2.0208021646108567
40.0,40.0,10.0,6.0,5.0,5.0,104.0,102.0,-1.9760275048822242
40.0,40.0,10.0,6.0,5.0,5.0,104.0,103.0,-2.0040804662496243
40.0,40.0,10.0,6.0,5.0,5.0,104.0,104.0,-2.0131587468540006
40.0,40.0,10.0,6.0,5.0,5.0,105.0,101.0,-2.0078935284920343
40.0,40.0,10.0,6.0,5.0,5.0,105.0,102.0,-2.1111029034168585
40.0,40.0,10.0,6.0,5.0,5.0,105.0,103.0,-2.071411377247521
40.0,40.0,10.0,7.0,5.0,5.0,101.0,101.0,-2.1555992543084357
40.0,40.0,10.0,7.0,5.0,5.0,101.0,102.0,-2.1509960283165817
40.0,40.0,10.0,7.0,5.0,5.0,101.0,104.0,-2.206446925991347
40.0,40.0,10.0,7.0,5.0,5.0,102.0,101.0,-2.088822575822713
40.0,40.0,10.0,7.0,5.0,5.0,102.0,102.0,-2.064547575694879
40.0,40.0,10.0,7.0,5.0,5.0,102.0,103.0,-2.112049541504777
40.0,40.0,10.0,7.0,5.0,5.0,102.0,104.0,-2.1527290824060135
40.0,40.0,10.0,7.0,5.0,5.0,103.0,101.0,-2.1409386196553446
40.0,40.0,10.0,7.0,5.0,5.0,103.0,104.0,-2.0800195787456963
40.0,40.0,10.0,7.0,5.0,5.0,104.0,101.0,-2.0194256705244826
40.0,40.0,10.0,7.0,5.0,5.0,104.0,102.0,-1.973765769196499
40.0,40.0,10.0,7.0,5.0,5.0,104.0,103.0,-2.0064888037047353
40.0,40.0,10.0,7.0,5.0,5.0,104.0,104.0,-2.015562382154647
40.0,40.0,10.0,7.0,5.0,5.0,105.0,102.0,-2.112678326949171
40.0,40.0,10.0,7.0,5.0,5.0,105.0,103.0,-2.0744053279037313
40.0,40.0,10.0,7.0,5.0,5.0,105.0,104.0,-1.9954175800118588
40.0,40.0,10.0,8.0,5.0,5.0,101.0,101.0,-2.161465594507576
40.0,40.0,10.0,8.0,5.0,5.0,101.0,102.0,-2.1618422001663156
40.0,40.0,10.0,8.0,5.0,5.0,101.0,103.0,-2.2821559861104554
40.0,40.0,10.0,8.0,5.0,5.0,101.0,104.0,-2.202846639334405
40.0,40.0,10.0,8.0,5.0,5.0,102.0,101.0,-2.080245202913023
40.0,40.0,10.0,8.0,5.0,5.0,102.0,102.0,-2.0667070399287364
40.0,40.0,10.0,8.0,5.0,5.0,102.0,103.0,-2.123111548861286
40.0,40.0,10.0,8.0,5.0,5.0,103.0,101.0,-2.148502747376001
40.0,40.0,10.0,8.0,5.0,5.0,104.0,101.0,-2.028322239816851
40.0,40.0,10.0,8.0,5.0,5.0,104.0,102.0,-1.972476727272544
40.0,40.0,10.0,8.0,5.0,5.0,104.0,103.0,-2.001565897619197
40.0,40.0,10.0,8.0,5.0,5.0,104.0,104.0,-2.010866363863819
40.0,40.0,10.0,8.0,5.0,5.0,105.0,102.0,-2.142734998888302
40.0,40.0,10.0,8.0,5.0,5.0,105.0,103.0,-2.092191216536336
40.0,40.0,10.0,9.0,5.0,5.0,101.0,101.0,-2.1842223498035396
40.0,40.0,10.0,9.0,5.0,5.0,101.0,102.0,-2.1635664984886724
40.0,40.0,10.0,9.0,5.0,5.0,102.0,101.0,-2.09761966295845
40.0,40.0,10.0,9.0,5.0,5.0,102.0,102.0,-2.063411417952814
40.0,40.0,10.0,9.0,5.0,5.0,102.0,103.0,-2.12911598913624
40.0,40.0,10.0,9.0,5.0,5.0,102.0,104.0,-2.1577525465220964
40.0,40.0,10.0,9.0,5.0,5.0,103.0,101.0,-2.152621054933971
40.0,40.0,10.0,9.0,5.0,5.0,103.0,104.0,-2.089719481310494
40.0,40.0,10.0,9.0,5.0,5.0,104.0,101.0,-2.0311786895455946
40.0,40.0,10.0,9.0,5.0,5.0,104.0,102.0,-1.9673575812674933
40.0,40.0,10.0,9.0,5.0,5.0,104.0,103.0,-2.010533396194993
40.0,40.0,10.0,9.0,5.0,5.0,104.0,104.0,-2.0218373509237066
40.0,40.0,10.0,9.0,5.0,5.0,105.0,101.0,-2.030153076414119
40.0,40.0,10.0,9.0,5.0,5.0,105.0,102.0,-2.154873009311431
40.0,40.0,10.0,9.0,5.0,5.0,105.0,103.0,-2.101786727326305
40.0,40.0,10.0,9.0,5.0,5.0,105.0,104.0,-2.0243500563813672
40.0,40.0,1.0,10.0,5.0,5.0,101.0,101.0,-3.1032073030351626
40.0,40.0,1.0,10.0,5.0,5.0,101.0,102.0,-3.093271113016576
40.0,40.0,1.0,10.0,5.0,5.0,101.0,103.0,-3.4261657219951767
40.0,40.0,1.0,10.0,5.0,5.0,101.0,104.0,-3.1108799301944874
40.0,40.0,1.0,10.0,5.0,5.0,102.0,101.0,-3.0009411205328136
40.0,40.0,1.0,10.0,5.0,5.0,102.0,102.0,-2.9578873872517937
40.0,40.0,1.0,10.0,5.0,5.0,102.0,103.0,-3.156077171702423
40.0,40.0,1.0,10.0,5.0,5.0,102.0,104.0,-3.1463806533247105
40.0,40.0,1.0,10.0,5.0,5.0,103.0,101.0,-3.150993097301397
40.0,40.0,1.0,10.0,5.0,5.0,103.0,102.0,-2.8180262662405573
40.0,40.0,1.0,10.0,5.0,5.0,104.0,101.0,-2.652808956796241
40.0,40.0,1.0,10.0,5.0,5.0,104.0,102.0,-2.539003013999746
40.0,40.0,1.0,10.0,5.0,5.0,104.0,103.0,-2.5903002710899243
40.0,40.0,1.0,10.0,5.0,5.0,104.0,104.0,-2.613888281424785
40.0,40.0,1.0,10.0,5.0,5.0,105.0,101.0,-2.7768349065557505
40.0,40.0,1.0,10.0,5.0,5.0,105.0,103.0,-2.903298193528443
40.0,40.0,1.0,10.0,5.0,5.0,105.0,104.0,-2.634314309168085
40.0,40.0,1.0,1.0,5.0,5.0,101.0,101.0,-2.499258270614494
40.0,40.0,1.0,1.0,5.0,5.0,101.0,102.0,-2.4774032106750656
40.0,40.0,1.0,1.0,5.0,5.0,101.0,103.0,-2.6060002179221984
40.0,40.0,1.0,1.0,5.0,5.0,101.0,104.0,-2.5012186137861985
40.0,40.0,1.0,1.0,5.0,5.0,102.0,101.0,-2.421514852686328
40.0,40.0,1.0,1.0,5.0,5.0,102.0,102.0,-2.3738968093080017
40.0,40.0,1.0,1.0,5.0,5.0,102.0,103.0,-2.465981743249939
40.0,40.0,1.0,1.0,5.0,5.0,102.0,104.0,-2.461254646334627
40.0,40.0,1.0,1.0,5.0,5.0,103.0,101.0,-2.459008733556382
40.0,40.0,1.0,1.0,5.0,5.0,103.0,102.0,-2.38665720376961
40.0,40.0,1.0,1.0,5.0,5.0,103.0,103.0,-2.4797978645229217
40.0,40.0,1.0,1.0,5.0,5.0,103.0,104.0,-2.6416909588965947
40.0,40.0,1.0,1.0,5.0,5.0,104.0,101.0,-2.282753018941084
40.0,40.0,1.0,1.0,5.0,5.0,104.0,102.0,-2.252132027637825
40.0,40.0,1.0,1.0,5.0,5.0,104.0,103.0,-2.266043185619185
40.0,40.0,1.0,1.0,5.0,5.0,104.0,104.0,-2.274445426586304
40.0,40.0,1.0,1.0,5.0,5.0,105.0,101.0,-2.286453012977398
40.0,40.0,1.0,1.0,5.0,5.0,105.0,102.0,-2.3943972147647656
40.0,40.0,1.0,1.0,5.0,5.0,105.0,103.0,-2.3315604911022203
40.0,40.0,1.0,1.0,5.0,5.0,105.0,104.0,-2.2407704752861743
40.0,40.0,1.0,2.0,5.0,5.0,101.0,102.0,-2.5450611399591794
40.0,40.0,1.0,2.0,5.0,5.0,101.0,103.0,-2.7192346883198524
40.0,40.0,1.0,2.0,5.0,5.0,101.0,104.0,-2.57313245874605
40.0,40.0,1.0,2.0,5.0,5.0,102.0,101.0,-2.4690318210384956
40.0,40.0,1.0,2.0,5.0,5.0,102.0,102.0,-2.4246399447781695
40.0,40.0,1.0,2.0,5.0,5.0,102.0,103.0,-2.5440973326452947
40.0,40.0,1.0,2.0,5.0,5.0,102.0,104.0,-2.537284567874926
40.0,40.0,1.0,2.0,5.0,5.0,103.0,101.0,-2.5438428511134052
40.0,40.0,1.0,2.0,5.0,5.0,103.0,102.0,-2.4092126099884075
40.0,40.0,1.0,2.0,5.0,5.0,104.0,101.0,-2.2841550962269603
40.0,40.0,1.0,2.0,5.0,5.0,104.0,102.0,-2.238368434534322
40.0,40.0,1.0,2.0,5.0,5.0,104.0,103.0,-2.2576189301766387
40.0,40.0,1.0,2.0,5.0,5.0,104.0,104.0,-2.2760927351384486
40.0,40.0,1.0,2.0,5.0,5.0,105.0,101.0,-2.3170106290661847
40.0,40.0,1.0,2.0,5.0,5.0,105.0,102.0,-2.451402725354511
40.0,40.0,1.0,2.0,5.0,5.0,105.0,103.0,-2.3791607966880877
40.0,40.0,1.0,2.0,5.0,5.0,105.0,104.0,-2.2465674711193575
40.0,40.0,1.0,3.0,5.0,5.0,101.0,102.0,-2.6337285098262035
40.0,40.0,1.0,3.0,5.0,5.0,101.0,103.0,-2.84347461373241
40.0,40.0,1.0,3.0,5.0,5.0,101.0,104.0,-2.6604158785997365
40.0,40.0,1.0,3.0,5.0,5.0,102.0,101.0,-2.5504004578958086
40.0,40.0,1.0,3.0,5.0,5.0,102.0,102.0,-2.506696663228717
40.0,40.0,1.0,3.0,5.0,5.0,102.0,103.0,-2.6437277152768783
40.0,40.0,1.0,3.0,5.0,5.0,102.0,104.0,-2.6351157701749
40.0,40.0,1.0,3.0,5.0,5.0,103.0,101.0,-2.6474662586565096
40.0,40.0,1.0,3.0,5.0,5.0,103.0,102.0,-2.4664413541379613
40.0,40.0,1.0,3.0,5.0,5.0,104.0,101.0,-2.3313568037627603
40.0,40.0,1.0,3.0,5.0,5.0,104.0,102.0,-2.2728811939314504
40.0,40.0,1.0,3.0,5.0,5.0,104.0,103.0,-2.297546638486587
40.0,40.0,1.0,3.0,5.0,5.0,104.0,104.0,-2.320503028607888
40.0,40.0,1.0,3.0,5.0,5.0,105.0,101.0,-2.3843208790292336
40.0,40.0,1.0,3.0,5.0,5.0,105.0,102.0,-2.5357844436445207
40.0,40.0,1.0,3.0,5.0,5.0,105.0,103.0,-2.4614898352706396
40.0,40.0,1.0,3.0,5.0,5.0,105.0,104.0,-2.2985074052152052
40.0,40.0,1.0,4.0,5.0,5.0,101.0,102.0,-2.720573196205497
40.0,40.0,1.0,4.0,5.0,5.0,101.0,103.0,-2.9530302744602235
40.0,40.0,1.0,4.0,5.0,5.0,101.0,104.0,-2.7465920100049193
40.0,40.0,1.0,4.0,5.0,5.0,102.0,101.0,-2.627721870977832
40.0,40.0,1.0,4.0,5.0,5.0,102.0,102.0,-2.5887672551991683
40.0,40.0,1.0,4.0,5.0,5.0,102.0,103.0,-2.740563938700264
40.0,40.0,1.0,4.0,5.0,5.0,102.0,104.0,-2.7298839875211125
40.0,40.0,1.0,4.0,5.0,5.0,103.0,101.0,-2.7407817792544646
40.0,40.0,1.0,4.0,5.0,5.0,103.0,102.0,-2.5256555186219436
40.0,40.0,1.0,4.0,5.0,5.0,104.0,101.0,-2.384386753792593
40.0,40.0,1.0,4.0,5.0,5.0,104.0,102.0,-2.315771715024904
40.0,40.0,1.0,4.0,5.0,5.0,104.0,103.0,-2.344286536646336
40.0,40.0,1.0,4.0,5.0,5.0,104.0,104.0,-2.370546575809594
40.0,40.0,1.0,4.0,5.0,5.0,105.0,101.0,-2.4536507319760226
40.0,40.0,1.0,4.0,5.0,5.0,105.0,102.0,-2.616958450835417
40.0,40.0,1.0,4.0,5.0,5.0,105.0,103.0,-2.540355725056066
40.0,40.0,1.0,4.0,5.0,5.0,105.0,104.0,-2.3558121628281605
40.0,40.0,1.0,5.0,5.0,5.0,101.0,102.0,-2.7973251374613013
40.0,40.0,1.0,5.0,5.0,5.0,101.0,103.0,-3.0529650852159764
40.0,40.0,1.0,5.0,5.0,5.0,101.0,104.0,-2.8210006987633633
40.0,40.0,1.0,5.0,5.0,5.0,102.0,101.0,-2.7036567756820493
40.0,40.0,1.0,5.0,5.0,5.0,102.0,102.0,-2.663026852378839
40.0,40.0,1.0,5.0,5.0,5.0,102.0,103.0,-2.824346017130885
40.0,40.0,1.0,5.0,5.0,5.0,102.0,104.0,-2.8142655831596612
40.0,40.0,1.0,5.0,5.0,5.0,103.0,101.0,-2.82755970087129
40.0,40.0,1.0,5.0,5.0,5.0,103.0,102.0,-2.5840258477101385
40.0,40.0,1.0,5.0,5.0,5.0,104.0,101.0,-2.43654450017857
40.0,40.0,1.0,5.0,5.0,5.0,104.0,102.0,-2.3569701839529977
40.0,40.0,1.0,5.0,5.0,5.0,104.0,103.0,-2.3906155294120395
40.0,40.0,1.0,5.0,5.0,5.0,104.0,104.0,-2.417871592583131
40.0,40.0,1.0,5.0,5.0,5.0,105.0,101.0,-2.5176877014790713
40.0,40.0,1.0,5.0,5.0,5.0,105.0,102.0,-2.69279510145224
40.0,40.0,1.0,5.0,5.0,5.0,105.0,103.0,-2.6147833423968403
40.0,40.0,1.0,5.0,5.0,5.0,105.0,104.0,-2.4085441278045345
40.0,40.0,1.0,6.0,5.0,5.0,101.0,102.0,-2.866358035830844
40.0,40.0,1.0,6.0,5.0,5.0,101.0,103.0,-3.144211424412194
40.0,40.0,1.0,6.0,5.0,5.0,101.0,104.0,-2.8888711455919722
40.0,40.0,1.0,6.0,5.0,5.0,102.0,101.0,-2.771613315084143
40.0,40.0,1.0,6.0,5.0,5.0,102.0,102.0,-2.730350625050381
40.0,40.0,1.0,6.0,5.0,5.0,102.0,103.0,-2.9022646319915424
40.0,40.0,1.0,6.0,5.0,5.0,102.0,104.0,-2.8931469889058508
40.0,40.0,1.0,6.0,5.0,5.0,103.0,101.0,-2.9032232683380066
40.0,40.0,1.0,6.0,5.0,5.0,103.0,102.0,-2.637453796558133
40.0,40.0,1.0,6.0,5.0,5.0,104.0,101.0,-2.485262613025115
40.0,40.0,1.0,6.0,5.0,5.0,104.0,102.0,-2.398079930588595
40.0,40.0,1.0,6.0,5.0,5.0,104.0,103.0,-2.4379522391222763
40.0,40.0,1.0,6.0,5.0,5.0,104.0,104.0,-2.4637609156033444
40.0,40.0,1.0,6.0,5.0,5.0,105.0,101.0,-2.5788292018546106
40.0,40.0,1.0,6.0,5.0,5.0,105.0,102.0,-2.7632378261490875
40.0,40.0,1.0,6.0,5.0,5.0,105.0,103.0,-2.683288376285097
40.0,40.0,1.0,6.0,5.0,5.0,105.0,104.0,-2.460757590961857
40.0,40.0,1.0,7.0,5.0,5.0,101.0,102.0,-2.9317314990134786
40.0,40.0,1.0,7.0,5.0,5.0,101.0,103.0,-3.2220661238339856
40.0,40.0,1.0,7.0,5.0,5.0,101.0,104.0,-2.9511669818359714
40.0,40.0,1.0,7.0,5.0,5.0,102.0,101.0,-2.836781755231592
40.0,40.0,1.0,7.0,5.0,5.0,102.0,102.0,-2.793735034277404
40.0,40.0,1.0,7.0,5.0,5.0,102.0,103.0,-2.975024138963897
40.0,40.0,1.0,7.0,5.0,5.0,102.0,104.0,-2.9650236532412206
40.0,40.0,1.0,7.0,5.0,5.0,103.0,101.0,-2.9742701031177505
40.0,40.0,1.0,7.0,5.0,5.0,103.0,102.0,-2.687807517564472
40.0,40.0,1.0,7.0,5.0,5.0,104.0,101.0,-2.5304945635640066
40.0,40.0,1.0,7.0,5.0,5.0,104.0,102.0,-2.437061139015328
40.0,40.0,1.0,7.0,5.0,5.0,104.0,103.0,-2.479767398403859
40.0,40.0,1.0,7.0,5.0,5.0,104.0,104.0,-2.506745366558781
40.0,40.0,1.0,7.0,5.0,5.0,105.0,101.0,-2.634739469794276
40.0,40.0,1.0,7.0,5.0,5.0,105.0,102.0,-2.8274565164745473
40.0,40.0,1.0,7.0,5.0,5.0,105.0,103.0,-2.743766098854315
40.0,40.0,1.0,7.0,5.0,5.0,105.0,104.0,-2.5084792495704935
40.0,40.0,1.0,8.0,5.0,5.0,101.0,102.0,-2.987778117917117
40.0,40.0,1.0,8.0,5.0,5.0,101.0,103.0,-3.296620584356815
40.0,40.0,1.0,8.0,5.0,5.0,101.0,104.0,-3.009427354797543
40.0,40.0,1.0,8.0,5.0,5.0,102.0,101.0,-2.896368124865762
40.0,40.0,1.0,8.0,5.0,5.0,102.0,102.0,-2.8550901126664114
40.0,40.0,1.0,8.0,5.0,5.0,102.0,103.0,-3.040532952536663
