N,M,K,D,Ktrue,Dtrue,dataseed,maskseed,inforate
40.0,40.0,5.0,4.0,5.0,5.0,103.0,102.0,-2.095587735117231
40.0,40.0,5.0,4.0,5.0,5.0,103.0,103.0,-2.06016976704174
40.0,40.0,5.0,4.0,5.0,5.0,103.0,104.0,-2.0804956530228185
40.0,40.0,5.0,4.0,5.0,5.0,103.0,105.0,-2.026678755474141
40.0,40.0,5.0,4.0,5.0,5.0,103.0,106.0,-2.0845410346558038
40.0,40.0,5.0,4.0,5.0,5.0,103.0,107.0,-2.0652374775461486
40.0,40.0,5.0,4.0,5.0,5.0,103.0,108.0,-2.085099193166158
40.0,40.0,5.0,4.0,5.0,5.0,103.0,109.0,-2.101733987044575
40.0,40.0,5.0,4.0,5.0,5.0,103.0,110.0,-2.0309675553958275
40.0,40.0,5.0,4.0,5.0,5.0,104.0,101.0,-2.01614267749607
40.0,40.0,5.0,4.0,5.0,5.0,104.0,102.0,-1.9643239785608122
40.0,40.0,5.0,4.0,5.0,5.0,104.0,103.0,-1.9970113044531264
40.0,40.0,5.0,4.0,5.0,5.0,104.0,104.0,-1.9862346551956844
40.0,40.0,5.0,4.0,5.0,5.0,104.0,105.0,-2.100746069967728
40.0,40.0,5.0,4.0,5.0,5.0,104.0,106.0,-2.0122866279811964
40.0,40.0,5.0,4.0,5.0,5.0,104.0,107.0,-2.003198319969143
40.0,40.0,5.0,4.0,5.0,5.0,104.0,108.0,-2.0491818146887093
40.0,40.0,5.0,4.0,5.0,5.0,104.0,109.0,-2.0374750807279316
40.0,40.0,5.0,4.0,5.0,5.0,104.0,110.0,-1.9791433334887405
40.0,40.0,5.0,4.0,5.0,5.0,105.0,101.0,-1.993104112924066
40.0,40.0,5.0,4.0,5.0,5.0,105.0,102.0,-2.0754735847976797
40.0,40.0,5.0,4.0,5.0,5.0,105.0,103.0,-2.0181403471753065
40.0,40.0,5.0,4.0,5.0,5.0,105.0,104.0,-1.9148554859519762
40.0,40.0,5.0,4.0,5.0,5.0,105.0,105.0,-1.9328212892469157
40.0,40.0,5.0,4.0,5.0,5.0,105.0,106.0,-1.9710064895528705
40.0,40.0,5.0,4.0,5.0,5.0,105.0,107.0,-1.9796003860538716
40.0,40.0,5.0,4.0,5.0,5.0,105.0,108.0,-1.9580097608469322
40.0,40.0,5.0,4.0,5.0,5.0,105.0,109.0,-1.9346044217299836
40.0,40.0,5.0,4.0,5.0,5.0,105.0,110.0,-1.929925212677115
40.0,40.0,5.0,5.0,5.0,5.0,101.0,101.0,-2.1360154460577787
40.0,40.0,5.0,5.0,5.0,5.0,101.0,102.0,-2.124589534997151
40.0,40.0,5.0,5.0,5.0,5.0,101.0,103.0,-2.2269764247864745
40.0,40.0,5.0,5.0,5.0,5.0,101.0,104.0,-2.159627052721448
40.0,40.0,5.0,5.0,5.0,5.0,101.0,105.0,-2.164627232094237
40.0,40.0,5.0,5.0,5.0,5.0,101.0,106.0,-2.123166574986545
40.0,40.0,5.0,5.0,5.0,5.0,101.0,107.0,-2.0906660125913095
40.0,40.0,5.0,5.0,5.0,5.0,101.0,108.0,-2.0784938583399777
40.0,40.0,5.0,5.0,5.0,5.0,101.0,109.0,-2.1404167491890904
40.0,40.0,5.0,5.0,5.0,5.0,101.0,110.0,-2.128327812199326
40.0,40.0,5.0,5.0,5.0,5.0,102.0,101.0,-2.0495321048070148
40.0,40.0,5.0,5.0,5.0,5.0,102.0,102.0,-2.0277820530657404
40.0,40.0,5.0,5.0,5.0,5.0,102.0,103.0,-2.0495092665231627
40.0,40.0,5.0,5.0,5.0,5.0,102.0,104.0,-2.098372451641975
40.0,40.0,5.0,5.0,5.0,5.0,102.0,105.0,-2.0448848324559017
40.0,40.0,5.0,5.0,5.0,5.0,102.0,106.0,-2.0185803627342356
40.0,40.0,5.0,5.0,5.0,5.0,102.0,107.0,-2.020962955234393
40.0,40.0,5.0,5.0,5.0,5.0,102.0,108.0,-1.9854038510557805
40.0,40.0,5.0,5.0,5.0,5.0,102.0,109.0,-2.0412850020704
40.0,40.0,5.0,5.0,5.0,5.0,102.0,110.0,-1.9926569601431539
40.0,40.0,5.0,5.0,5.0,5.0,103.0,101.0,-2.0979444904018956
40.0,40.0,5.0,5.0,5.0,5.0,103.0,102.0,-2.0931676272590205
40.0,40.0,5.0,5.0,5.0,5.0,103.0,103.0,-2.0490926692403986
40.0,40.0,5.0,5.0,5.0,5.0,103.0,104.0,-2.0785162934730588
40.0,40.0,5.0,5.0,5.0,5.0,103.0,105.0,-2.025750751591556
40.0,40.0,5.0,5.0,5.0,5.0,103.0,106.0,-2.0892313008018712
40.0,40.0,5.0,5.0,5.0,5.0,103.0,107.0,-2.055490009811461
40.0,40.0,5.0,5.0,5.0,5.0,103.0,108.0,-2.0945239752892113
40.0,40.0,5.0,5.0,5.0,5.0,103.0,109.0,-2.1025944450442204
40.0,40.0,5.0,5.0,5.0,5.0,103.0,110.0,-2.026202667597808
40.0,40.0,5.0,5.0,5.0,5.0,104.0,101.0,-2.016712937814245
40.0,40.0,5.0,5.0,5.0,5.0,104.0,102.0,-1.9565105645212901
40.0,40.0,5.0,5.0,5.0,5.0,104.0,103.0,-1.992781419394392
40.0,40.0,5.0,5.0,5.0,5.0,104.0,104.0,-1.9799387021025696
40.0,40.0,5.0,5.0,5.0,5.0,104.0,105.0,-2.1040767618266756
40.0,40.0,5.0,5.0,5.0,5.0,104.0,106.0,-2.00852715896532
40.0,40.0,5.0,5.0,5.0,5.0,104.0,107.0,-2.0003996571755622
40.0,40.0,5.0,5.0,5.0,5.0,104.0,108.0,-2.045925806277095
40.0,40.0,5.0,5.0,5.0,5.0,104.0,109.0,-2.034869158132618
40.0,40.0,5.0,5.0,5.0,5.0,104.0,110.0,-1.972563272745007
40.0,40.0,5.0,5.0,5.0,5.0,105.0,101.0,-1.9935718317283277
40.0,40.0,5.0,5.0,5.0,5.0,105.0,102.0,-2.053793516193656
40.0,40.0,5.0,5.0,5.0,5.0,105.0,103.0,-2.022102668975535
40.0,40.0,5.0,5.0,5.0,5.0,105.0,104.0,-1.9048632763926339
40.0,40.0,5.0,5.0,5.0,5.0,105.0,105.0,-1.9276523112597057
40.0,40.0,5.0,5.0,5.0,5.0,105.0,106.0,-1.9730531921617067
40.0,40.0,5.0,5.0,5.0,5.0,105.0,107.0,-1.976807142349796
40.0,40.0,5.0,5.0,5.0,5.0,105.0,108.0,-1.9563564566544418
40.0,40.0,5.0,5.0,5.0,5.0,105.0,109.0,-1.92714115697222
40.0,40.0,5.0,5.0,5.0,5.0,105.0,110.0,-1.9195236499196708
40.0,40.0,5.0,6.0,5.0,5.0,101.0,101.0,-2.143711176638511
40.0,40.0,5.0,6.0,5.0,5.0,101.0,102.0,-2.1294801961936245
40.0,40.0,5.0,6.0,5.0,5.0,101.0,103.0,-2.238339707695108
40.0,40.0,5.0,6.0,5.0,5.0,101.0,104.0,-2.165054926267887
40.0,40.0,5.0,6.0,5.0,5.0,101.0,105.0,-2.1716533744735567
40.0,40.0,5.0,6.0,5.0,5.0,101.0,106.0,-2.1356094792591405
40.0,40.0,5.0,6.0,5.0,5.0,101.0,107.0,-2.0977993792837983
40.0,40.0,5.0,6.0,5.0,5.0,101.0,108.0,-2.0866863828014433
40.0,40.0,5.0,6.0,5.0,5.0,101.0,109.0,-2.1504466204352775
40.0,40.0,5.0,6.0,5.0,5.0,101.0,110.0,-2.131903593765359
40.0,40.0,5.0,6.0,5.0,5.0,102.0,101.0,-2.0503132811110314
40.0,40.0,5.0,6.0,5.0,5.0,102.0,102.0,-2.027964725586786
40.0,40.0,5.0,6.0,5.0,5.0,102.0,103.0,-2.0456243220958226
40.0,40.0,5.0,6.0,5.0,5.0,102.0,104.0,-2.1056215727855894
40.0,40.0,5.0,6.0,5.0,5.0,102.0,105.0,-2.0525287759217923
40.0,40.0,5.0,6.0,5.0,5.0,102.0,106.0,-2.0198875431472336
40.0,40.0,5.0,6.0,5.0,5.0,102.0,107.0,-2.024211529102724
40.0,40.0,5.0,6.0,5.0,5.0,102.0,108.0,-1.9887918735293517
40.0,40.0,5.0,6.0,5.0,5.0,102.0,109.0,-2.0375644060814744
40.0,40.0,5.0,6.0,5.0,5.0,102.0,110.0,-1.994467663089052
40.0,40.0,5.0,6.0,5.0,5.0,103.0,101.0,-2.1076397448687825
40.0,40.0,5.0,6.0,5.0,5.0,103.0,102.0,-2.1026311665462716
40.0,40.0,5.0,6.0,5.0,5.0,103.0,103.0,-2.0571957089583277
40.0,40.0,5.0,6.0,5.0,5.0,103.0,104.0,-2.0847100295720815
40.0,40.0,5.0,6.0,5.0,5.0,103.0,105.0,-2.027251707936182
40.0,40.0,5.0,6.0,5.0,5.0,103.0,106.0,-2.0922660390429164
40.0,40.0,5.0,6.0,5.0,5.0,103.0,107.0,-2.0561405406644067
40.0,40.0,5.0,6.0,5.0,5.0,103.0,108.0,-2.100548772848748
40.0,40.0,5.0,6.0,5.0,5.0,103.0,109.0,-2.1082010909825644
40.0,40.0,5.0,6.0,5.0,5.0,103.0,110.0,-2.0286826098716957
40.0,40.0,5.0,6.0,5.0,5.0,104.0,101.0,-2.0126935645564576
40.0,40.0,5.0,6.0,5.0,5.0,104.0,102.0,-1.959704989727662
40.0,40.0,5.0,6.0,5.0,5.0,104.0,103.0,-1.996473596230625
40.0,40.0,5.0,6.0,5.0,5.0,104.0,104.0,-1.9823427781559904
40.0,40.0,5.0,6.0,5.0,5.0,104.0,105.0,-2.106475176757387
40.0,40.0,5.0,6.0,5.0,5.0,104.0,106.0,-2.005976605412008
40.0,40.0,5.0,6.0,5.0,5.0,104.0,107.0,-1.9995874146358754
40.0,40.0,5.0,6.0,5.0,5.0,104.0,108.0,-2.0475144478031293
40.0,40.0,5.0,6.0,5.0,5.0,104.0,109.0,-2.0416495094411586
40.0,40.0,5.0,6.0,5.0,5.0,104.0,110.0,-1.9671935468611763
40.0,40.0,5.0,6.0,5.0,5.0,105.0,101.0,-1.9955628907529608
40.0,40.0,5.0,6.0,5.0,5.0,105.0,102.0,-2.095325873129461
40.0,40.0,5.0,6.0,5.0,5.0,105.0,103.0,-2.0343261018987895
40.0,40.0,5.0,6.0,5.0,5.0,105.0,104.0,-1.905911756291978
40.0,40.0,5.0,6.0,5.0,5.0,105.0,105.0,-1.919848082614691
40.0,40.0,5.0,6.0,5.0,5.0,105.0,106.0,-1.9747263927305272
40.0,40.0,5.0,6.0,5.0,5.0,105.0,107.0,-1.9821636879249258
40.0,40.0,5.0,6.0,5.0,5.0,105.0,108.0,-1.958603090806054
40.0,40.0,5.0,6.0,5.0,5.0,105.0,109.0,-1.9297323183332775
40.0,40.0,5.0,6.0,5.0,5.0,105.0,110.0,-1.9129323021263085
40.0,40.0,5.0,7.0,5.0,5.0,101.0,101.0,-2.152683604460442
40.0,40.0,5.0,7.0,5.0,5.0,101.0,102.0,-2.1374091039313026
40.0,40.0,5.0,7.0,5.0,5.0,101.0,103.0,-2.2500443403194423
40.0,40.0,5.0,7.0,5.0,5.0,101.0,104.0,-2.1790433729000385
40.0,40.0,5.0,7.0,5.0,5.0,101.0,105.0,-2.1783323358716644
40.0,40.0,5.0,7.0,5.0,5.0,101.0,106.0,-2.1495189373053174
40.0,40.0,5.0,7.0,5.0,5.0,101.0,107.0,-2.099874894490946
40.0,40.0,5.0,7.0,5.0,5.0,101.0,108.0,-2.0939237236641137
40.0,40.0,5.0,7.0,5.0,5.0,101.0,109.0,-2.1617321193573042
40.0,40.0,5.0,7.0,5.0,5.0,101.0,110.0,-2.1510931562551376
40.0,40.0,5.0,7.0,5.0,5.0,102.0,101.0,-2.053745286560528
40.0,40.0,5.0,7.0,5.0,5.0,102.0,102.0,-2.0372208328267463
40.0,40.0,5.0,7.0,5.0,5.0,102.0,103.0,-2.04744919110717
40.0,40.0,5.0,7.0,5.0,5.0,102.0,104.0,-2.1166803333039343
40.0,40.0,5.0,7.0,5.0,5.0,102.0,105.0,-2.061079003737224
40.0,40.0,5.0,7.0,5.0,5.0,102.0,106.0,-2.0256723170635444
40.0,40.0,5.0,7.0,5.0,5.0,102.0,107.0,-2.0230775604448916
40.0,40.0,5.0,7.0,5.0,5.0,102.0,108.0,-1.9866585853829897
40.0,40.0,5.0,7.0,5.0,5.0,102.0,109.0,-2.045018769487222
40.0,40.0,5.0,7.0,5.0,5.0,102.0,110.0,-1.99578487340287
40.0,40.0,5.0,7.0,5.0,5.0,103.0,101.0,-2.1218404518466643
40.0,40.0,5.0,7.0,5.0,5.0,103.0,102.0,-2.108064040803116
40.0,40.0,5.0,7.0,5.0,5.0,103.0,103.0,-2.058026559335657
40.0,40.0,5.0,7.0,5.0,5.0,103.0,104.0,-2.0869494177183427
40.0,40.0,5.0,7.0,5.0,5.0,103.0,105.0,-2.030560688497311
40.0,40.0,5.0,7.0,5.0,5.0,103.0,106.0,-2.0953179284972654
40.0,40.0,5.0,7.0,5.0,5.0,103.0,107.0,-2.058809552075528
40.0,40.0,5.0,7.0,5.0,5.0,103.0,108.0,-2.1045930441987464
40.0,40.0,5.0,7.0,5.0,5.0,103.0,109.0,-2.117598368502528
40.0,40.0,5.0,7.0,5.0,5.0,103.0,110.0,-2.038960350580331
40.0,40.0,5.0,7.0,5.0,5.0,104.0,101.0,-2.021129174048745
40.0,40.0,5.0,7.0,5.0,5.0,104.0,102.0,-1.9576384483420444
40.0,40.0,5.0,7.0,5.0,5.0,104.0,103.0,-1.9966764962867103
40.0,40.0,5.0,7.0,5.0,5.0,104.0,104.0,-1.9818122798208953
40.0,40.0,5.0,7.0,5.0,5.0,104.0,105.0,-2.1169332278177078
40.0,40.0,5.0,7.0,5.0,5.0,104.0,106.0,-2.0077755457578177
40.0,40.0,5.0,7.0,5.0,5.0,104.0,107.0,-2.005720093477815
40.0,40.0,5.0,7.0,5.0,5.0,104.0,108.0,-2.0497925916592985
40.0,40.0,5.0,7.0,5.0,5.0,104.0,109.0,-2.044525715657266
40.0,40.0,5.0,7.0,5.0,5.0,104.0,110.0,-1.9694977283869128
40.0,40.0,5.0,7.0,5.0,5.0,105.0,101.0,-2.0054401345755504
40.0,40.0,5.0,7.0,5.0,5.0,105.0,102.0,-2.115709229747301
40.0,40.0,5.0,7.0,5.0,5.0,105.0,103.0,-2.045366464238382
40.0,40.0,5.0,7.0,5.0,5.0,105.0,104.0,-1.9089237132333596
40.0,40.0,5.0,7.0,5.0,5.0,105.0,105.0,-1.9298193680691422
40.0,40.0,5.0,7.0,5.0,5.0,105.0,106.0,-1.9838362217846641
40.0,40.0,5.0,7.0,5.0,5.0,105.0,107.0,-1.9924847256352305
40.0,40.0,5.0,7.0,5.0,5.0,105.0,108.0,-1.961486639082947
40.0,40.0,5.0,7.0,5.0,5.0,105.0,109.0,-1.9317351494919088
40.0,40.0,5.0,7.0,5.0,5.0,105.0,110.0,-1.9133239088369387
40.0,40.0,5.0,8.0,5.0,5.0,101.0,101.0,-2.1651799089837036
40.0,40.0,5.0,8.0,5.0,5.0,101.0,102.0,-2.144482000722981
40.0,40.0,5.0,8.0,5.0,5.0,101.0,103.0,-2.2642104282316073
40.0,40.0,5.0,8.0,5.0,5.0,101.0,104.0,-2.188236489227321
40.0,40.0,5.0,8.0,5.0,5.0,101.0,105.0,-2.201285397879132
40.0,40.0,5.0,8.0,5.0,5.0,101.0,106.0,-2.164822218811991
40.0,40.0,5.0,8.0,5.0,5.0,101.0,107.0,-2.105525313375047
40.0,40.0,5.0,8.0,5.0,5.0,101.0,108.0,-2.1019032205372703
40.0,40.0,5.0,8.0,5.0,5.0,101.0,109.0,-2.169778212594306
40.0,40.0,5.0,8.0,5.0,5.0,101.0,110.0,-2.1614954954237575
40.0,40.0,5.0,8.0,5.0,5.0,102.0,101.0,-2.057960203991658
40.0,40.0,5.0,8.0,5.0,5.0,102.0,102.0,-2.04042505280044
40.0,40.0,5.0,8.0,5.0,5.0,102.0,103.0,-2.050929043343997
40.0,40.0,5.0,8.0,5.0,5.0,102.0,104.0,-2.125128402081816
40.0,40.0,5.0,8.0,5.0,5.0,102.0,105.0,-2.06463431863894
40.0,40.0,5.0,8.0,5.0,5.0,102.0,106.0,-2.0367819770658726
40.0,40.0,5.0,8.0,5.0,5.0,102.0,107.0,-2.0254430074127767
40.0,40.0,5.0,8.0,5.0,5.0,102.0,108.0,-1.9932784171958924
40.0,40.0,5.0,8.0,5.0,5.0,102.0,109.0,-2.0510237443196044
40.0,40.0,5.0,8.0,5.0,5.0,102.0,110.0,-2.0015525854025245
40.0,40.0,5.0,8.0,5.0,5.0,103.0,101.0,-2.1363899343148613
40.0,40.0,5.0,8.0,5.0,5.0,103.0,102.0,-2.1211468882481146
40.0,40.0,5.0,8.0,5.0,5.0,103.0,103.0,-2.0621118806815555
40.0,40.0,5.0,8.0,5.0,5.0,103.0,104.0,-2.095680753925556
40.0,40.0,5.0,8.0,5.0,5.0,103.0,105.0,-2.0429171727899638
40.0,40.0,5.0,8.0,5.0,5.0,103.0,106.0,-2.107240184979763
40.0,40.0,5.0,8.0,5.0,5.0,103.0,107.0,-2.0585679861607593
40.0,40.0,5.0,8.0,5.0,5.0,103.0,108.0,-2.119278095426665
40.0,40.0,5.0,8.0,5.0,5.0,103.0,109.0,-2.1216490037385416
40.0,40.0,5.0,8.0,5.0,5.0,103.0,110.0,-2.0408930869072797
40.0,40.0,5.0,8.0,5.0,5.0,104.0,101.0,-2.0265754005103913
40.0,40.0,5.0,8.0,5.0,5.0,104.0,102.0,-1.9586687786876653
40.0,40.0,5.0,8.0,5.0,5.0,104.0,103.0,-2.0046223514820687
40.0,40.0,5.0,8.0,5.0,5.0,104.0,104.0,-1.9866539067522742
40.0,40.0,5.0,8.0,5.0,5.0,104.0,105.0,-2.128843976856486
40.0,40.0,5.0,8.0,5.0,5.0,104.0,106.0,-2.012189228493781
40.0,40.0,5.0,8.0,5.0,5.0,104.0,107.0,-2.008736361972326
40.0,40.0,5.0,8.0,5.0,5.0,104.0,108.0,-2.0570502818218928
40.0,40.0,5.0,8.0,5.0,5.0,104.0,109.0,-2.054813038689873
40.0,40.0,5.0,8.0,5.0,5.0,104.0,110.0,-1.9732862432924854
40.0,40.0,5.0,8.0,5.0,5.0,105.0,101.0,-2.015656816480645
40.0,40.0,5.0,8.0,5.0,5.0,105.0,102.0,-2.12957130736883
40.0,40.0,5.0,8.0,5.0,5.0,105.0,103.0,-2.0591877484500305
40.0,40.0,5.0,8.0,5.0,5.0,105.0,104.0,-1.912365944413221
40.0,40.0,5.0,8.0,5.0,5.0,105.0,105.0,-1.929373909717641
40.0,40.0,5.0,8.0,5.0,5.0,105.0,106.0,-1.9886619734883408
40.0,40.0,5.0,8.0,5.0,5.0,105.0,107.0,-1.9920302249113377
40.0,40.0,5.0,8.0,5.0,5.0,105.0,108.0,-1.9695165429071315
40.0,40.0,5.0,8.0,5.0,5.0,105.0,109.0,-1.9362223205457418
40.0,40.0,5.0,8.0,5.0,5.0,105.0,110.0,-1.9117461873696373
40.0,40.0,5.0,9.0,5.0,5.0,101.0,101.0,-2.1754443992421244
40.0,40.0,5.0,9.0,5.0,5.0,101.0,102.0,-2.1552130254243154
40.0,40.0,5.0,9.0,5.0,5.0,101.0,103.0,-2.2782918509353616
40.0,40.0,5.0,9.0,5.0,5.0,101.0,104.0,-2.199737922062771
40.0,40.0,5.0,9.0,5.0,5.0,101.0,105.0,-2.2077312814690058
40.0,40.0,5.0,9.0,5.0,5.0,101.0,106.0,-2.188771980356229
40.0,40.0,5.0,9.0,5.0,5.0,101.0,107.0,-2.122975832674907
40.0,40.0,5.0,9.0,5.0,5.0,101.0,108.0,-2.11134359470128
40.0,40.0,5.0,9.0,5.0,5.0,101.0,109.0,-2.1875321030648798
40.0,40.0,5.0,9.0,5.0,5.0,101.0,110.0,-2.1682306930353867
40.0,40.0,5.0,9.0,5.0,5.0,102.0,101.0,-2.066112192736197
40.0,40.0,5.0,9.0,5.0,5.0,102.0,102.0,-2.047888808237354
40.0,40.0,5.0,9.0,5.0,5.0,102.0,103.0,-2.053673010395602
40.0,40.0,5.0,9.0,5.0,5.0,102.0,104.0,-2.1332726757538047
40.0,40.0,5.0,9.0,5.0,5.0,102.0,105.0,-2.072001354869735
40.0,40.0,5.0,9.0,5.0,5.0,102.0,106.0,-2.0414505226647317
40.0,40.0,5.0,9.0,5.0,5.0,102.0,107.0,-2.0301636359819213
40.0,40.0,5.0,9.0,5.0,5.0,102.0,108.0,-1.9964302263209939
40.0,40.0,5.0,9.0,5.0,5.0,102.0,109.0,-2.053056595732253
40.0,40.0,5.0,9.0,5.0,5.0,102.0,110.0,-2.003062748165154
40.0,40.0,5.0,9.0,5.0,5.0,103.0,101.0,-2.145371408677666
40.0,40.0,5.0,9.0,5.0,5.0,103.0,102.0,-2.1323093972229366
40.0,40.0,5.0,9.0,5.0,5.0,103.0,103.0,-2.071818168733384
40.0,40.0,5.0,9.0,5.0,5.0,103.0,104.0,-2.110957770918276
40.0,40.0,5.0,9.0,5.0,5.0,103.0,105.0,-2.0472652287497555
40.0,40.0,5.0,9.0,5.0,5.0,103.0,106.0,-2.123824941982273
40.0,40.0,5.0,9.0,5.0,5.0,103.0,107.0,-2.0684036377343427
40.0,40.0,5.0,9.0,5.0,5.0,103.0,108.0,-2.1202797602463486
40.0,40.0,5.0,9.0,5.0,5.0,103.0,109.0,-2.1360419215487
40.0,40.0,5.0,9.0,5.0,5.0,103.0,110.0,-2.043160352863843
40.0,40.0,5.0,9.0,5.0,5.0,104.0,101.0,-2.038472045317113
40.0,40.0,5.0,9.0,5.0,5.0,104.0,102.0,-1.9637178169563985
40.0,40.0,5.0,9.0,5.0,5.0,104.0,103.0,-2.012621705630004
40.0,40.0,5.0,9.0,5.0,5.0,104.0,104.0,-1.9919432175961873
40.0,40.0,5.0,9.0,5.0,5.0,104.0,105.0,-2.1356000881405053
40.0,40.0,5.0,9.0,5.0,5.0,104.0,106.0,-2.013700093315598
40.0,40.0,5.0,9.0,5.0,5.0,104.0,107.0,-2.010168260998683
40.0,40.0,5.0,9.0,5.0,5.0,104.0,108.0,-2.065336334553167
40.0,40.0,5.0,9.0,5.0,5.0,104.0,109.0,-2.0619778307200387
40.0,40.0,5.0,9.0,5.0,5.0,104.0,110.0,-1.9734271279302604
40.0,40.0,5.0,9.0,5.0,5.0,105.0,101.0,-2.0299932065333572
40.0,40.0,5.0,9.0,5.0,5.0,105.0,102.0,-2.1477027220423253
40.0,40.0,5.0,9.0,5.0,5.0,105.0,103.0,-2.076028433354336
40.0,40.0,5.0,9.0,5.0,5.0,105.0,104.0,-1.9166209825161644
40.0,40.0,5.0,9.0,5.0,5.0,105.0,105.0,-1.9321468986643457
40.0,40.0,5.0,9.0,5.0,5.0,105.0,106.0,-1.9981509637099686
40.0,40.0,5.0,9.0,5.0,5.0,105.0,107.0,-2.0021656999084376
40.0,40.0,5.0,9.0,5.0,5.0,105.0,108.0,-1.9734774264776913
40.0,40.0,5.0,9.0,5.0,5.0,105.0,109.0,-1.9401825649080107
40.0,40.0,5.0,9.0,5.0,5.0,105.0,110.0,-1.9127370927538894
40.0,40.0,5.0,10.0,5.0,5.0,101.0,101.0,-2.1891496693487134
40.0,40.0,5.0,10.0,5.0,5.0,101.0,102.0,-2.1631260010012694
40.0,40.0,5.0,10.0,5.0,5.0,101.0,103.0,-2.2901223463399543
40.0,40.0,5.0,10.0,5.0,5.0,101.0,104.0,-2.2118480778780105
40.0,40.0,5.0,10.0,5.0,5.0,101.0,105.0,-2.2233872039068823
40.0,40.0,5.0,10.0,5.0,5.0,101.0,106.0,-2.1930682532138843
40.0,40.0,5.0,10.0,5.0,5.0,101.0,107.0,-2.1331807985817273
40.0,40.0,5.0,10.0,5.0,5.0,101.0,108.0,-2.1244122263625607
40.0,40.0,5.0,10.0,5.0,5.0,101.0,109.0,-2.201985050626084
40.0,40.0,5.0,10.0,5.0,5.0,101.0,110.0,-2.1859376332607465
40.0,40.0,5.0,10.0,5.0,5.0,102.0,101.0,-2.0696677719647356
40.0,40.0,5.0,10.0,5.0,5.0,102.0,102.0,-2.056938872622625
40.0,40.0,5.0,10.0,5.0,5.0,102.0,103.0,-2.055833132650648
40.0,40.0,5.0,10.0,5.0,5.0,102.0,104.0,-2.139593022214764
40.0,40.0,5.0,10.0,5.0,5.0,102.0,105.0,-2.0823630919163207
40.0,40.0,5.0,10.0,5.0,5.0,102.0,106.0,-2.0481298260957144
40.0,40.0,5.0,10.0,5.0,5.0,102.0,107.0,-2.0405821633001815
40.0,40.0,5.0,10.0,5.0,5.0,102.0,108.0,-2.006674411870053
40.0,40.0,5.0,10.0,5.0,5.0,102.0,109.0,-2.0593942796423805
40.0,40.0,5.0,10.0,5.0,5.0,102.0,110.0,-2.013317574752703
40.0,40.0,5.0,10.0,5.0,5.0,103.0,101.0,-2.1561995867391386
40.0,40.0,5.0,10.0,5.0,5.0,103.0,102.0,-2.1369545459794095
40.0,40.0,5.0,10.0,5.0,5.0,103.0,103.0,-2.0736055597602685
40.0,40.0,5.0,10.0,5.0,5.0,103.0,104.0,-2.1117892325963226
40.0,40.0,5.0,10.0,5.0,5.0,103.0,105.0,-2.0549867475064247
40.0,40.0,5.0,10.0,5.0,5.0,103.0,106.0,-2.1240048507440763
40.0,40.0,5.0,10.0,5.0,5.0,103.0,107.0,-2.070358262615875
40.0,40.0,5.0,10.0,5.0,5.0,103.0,108.0,-2.13854933558972
40.0,40.0,5.0,10.0,5.0,5.0,103.0,109.0,-2.143867126078149
40.0,40.0,5.0,10.0,5.0,5.0,103.0,110.0,-2.0562528439592525
40.0,40.0,5.0,10.0,5.0,5.0,104.0,101.0,-2.0394004177951057
40.0,40.0,5.0,10.0,5.0,5.0,104.0,102.0,-1.963825596091026
40.0,40.0,5.0,10.0,5.0,5.0,104.0,103.0,-2.020259122831415
40.0,40.0,5.0,10.0,5.0,5.0,104.0,104.0,-1.998403918275872
40.0,40.0,5.0,10.0,5.0,5.0,104.0,105.0,-2.1406999657892114
40.0,40.0,5.0,10.0,5.0,5.0,104.0,106.0,-2.0259167550854547
40.0,40.0,5.0,10.0,5.0,5.0,104.0,107.0,-2.0225697620660315
40.0,40.0,5.0,10.0,5.0,5.0,104.0,108.0,-2.0738339608452505
40.0,40.0,5.0,10.0,5.0,5.0,104.0,109.0,-2.0743504598270532
40.0,40.0,5.0,10.0,5.0,5.0,104.0,110.0,-1.9787743387661538
40.0,40.0,5.0,10.0,5.0,5.0,105.0,101.0,-2.0342095912822598
40.0,40.0,5.0,10.0,5.0,5.0,105.0,102.0,-2.1545043276041698
40.0,40.0,5.0,10.0,5.0,5.0,105.0,103.0,-2.0857163608385916
40.0,40.0,5.0,10.0,5.0,5.0,105.0,104.0,-1.9258318620279045
40.0,40.0,5.0,10.0,5.0,5.0,105.0,105.0,-1.9400016897921621
40.0,40.0,5.0,10.0,5.0,5.0,105.0,106.0,-2.0053549087041973
40.0,40.0,5.0,10.0,5.0,5.0,105.0,107.0,-2.0104727612748743
40.0,40.0,5.0,10.0,5.0,5.0,105.0,108.0,-1.986995453272506
40.0,40.0,5.0,10.0,5.0,5.0,105.0,109.0,-1.950397090514843
40.0,40.0,5.0,10.0,5.0,5.0,105.0,110.0,-1.9185868051631105
40.0,40.0,50.0,1.0,5.0,5.0,101.0,101.0,-2.4797373419617936
40.0,40.0,50.0,1.0,5.0,5.0,101.0,102.0,-2.4984079431637443
40.0,40.0,50.0,1.0,5.0,5.0,101.0,103.0,-2.5657854041097425
40.0,40.0,50.0,1.0,5.0,5.0,101.0,104.0,-2.528748593419784
40.0,40.0,50.0,1.0,5.0,5.0,101.0,105.0,-2.5316117109466245
40.0,40.0,50.0,1.0,5.0,5.0,101.0,106.0,-2.5331573461965937
