,AIR_TIME,DISTANCE,origin,dest
27938,80.0,449,69,20
27939,276.0,1916,20,47
27940,63.0,414,47,84
27941,71.0,414,84,47
27942,195.0,1916,47,20
27943,132.0,895,52,19
27944,114.0,895,19,52
27945,152.0,1005,52,65
27946,202.0,1514,65,47
27947,208.0,1576,69,86
27948,252.0,1576,86,69
27949,114.0,666,69,3
27950,87.0,666,3,69
27951,201.0,1576,69,86
27952,271.0,1608,86,30
27953,228.0,1608,30,86
27954,182.0,1237,86,93
27955,245.0,1506,93,25
27956,122.0,1069,47,80
27957,155.0,1069,80,47
27958,92.0,628,47,25
27959,82.0,628,25,47
27960,147.0,1337,25,20
27961,205.0,1337,20,25
27962,90.0,692,25,18
27963,103.0,692,18,25
27964,182.0,1703,25,33
27965,60.0,391,87,25
27966,122.0,1132,25,6
27967,178.0,1132,6,25
27968,89.0,732,25,97
27969,119.0,732,97,25
27970,85.0,602,25,70
27971,75.0,602,70,25
27972,106.0,853,25,79
27973,56.0,258,79,47
27974,40.0,236,47,48
27975,48.0,236,48,47
27976,44.0,258,47,79
27977,149.0,853,79,25
27978,109.0,862,25,48
27979,129.0,862,48,25
27980,101.0,794,25,80
27981,115.0,794,80,25
27982,102.0,853,25,79
27983,112.0,853,79,25
27984,108.0,896,25,56
27985,132.0,896,56,25
27986,55.0,420,25,43
27987,65.0,420,43,25
27988,62.0,391,25,87
27990,153.0,1436,25,76
27991,234.0,1436,76,25
27992,86.0,533,51,25
27993,193.0,1169,52,36
27994,141.0,1169,36,52
27995,223.0,1520,52,22
27996,85.0,604,22,47
27997,38.0,226,47,89
27998,43.0,226,89,47
27999,242.0,2039,47,52
28000,138.0,1201,25,19
28001,226.0,2026,47,76
28002,153.0,1028,94,78
28003,240.0,1607,78,25
28004,261.0,2176,47,69
28005,137.0,920,69,93
28006,131.0,1034,93,45
28007,130.0,967,84,25
28008,99.0,680,25,59
28009,106.0,680,59,25
28010,84.0,628,25,47
28011,90.0,628,47,25
28012,257.0,1737,19,70
28013,241.0,2133,70,30
28014,199.0,1199,3,25
28015,87.0,628,25,47
28016,240.0,2227,47,30
28017,114.0,895,19,52
28018,65.0,404,52,3
28019,131.0,1199,25,3
28020,98.0,762,3,49
28021,135.0,950,49,52
28022,165.0,1041,52,80
28023,120.0,1041,80,52
28024,128.0,950,52,49
28025,131.0,762,49,3
28026,74.0,589,25,27
28027,133.0,1141,27,52
28028,164.0,1072,52,51
28029,122.0,1072,51,52
28030,77.0,534,52,76
28031,174.0,1201,19,25
28032,70.0,533,25,51
28033,84.0,602,25,70
28034,86.0,602,70,25
28035,236.0,2154,47,66
28036,99.0,655,66,52
28037,309.0,2171,52,64
28038,258.0,2171,64,52
28039,151.0,1075,56,93
28040,77.0,406,93,3
28041,107.0,795,3,45
28042,159.0,1092,45,33
28043,141.0,1092,33,45
28044,308.0,2174,55,47
28045,89.0,604,47,22
28046,75.0,551,22,70
28047,91.0,551,70,22
28048,85.0,604,22,47
28049,196.0,1824,47,19
28050,103.0,641,26,25
28051,187.0,1703,25,33
28052,88.0,612,76,12
28053,96.0,612,12,76
28054,298.0,2026,76,47
28055,97.0,594,55,3
28056,277.0,1947,3,48
28057,118.0,862,48,25
28058,89.0,641,25,26
28059,144.0,1085,30,55
28060,153.0,1096,55,49
28061,164.0,1096,49,55
28062,175.0,1089,69,60
28063,130.0,1089,60,69
28064,313.0,2227,30,47
28065,127.0,806,47,35
28066,104.0,806,35,47
28067,228.0,1476,24,25
28068,84.0,628,25,47
28069,57.0,368,47,87
28070,54.0,368,87,47
28071,139.0,1025,19,78
28072,197.0,1299,78,63
28073,150.0,1299,63,78
28074,135.0,1028,78,94
28075,209.0,1440,65,70
28076,194.0,1737,70,19
28077,193.0,1109,52,57
28078,143.0,1109,57,52
28079,173.0,1141,52,27
28080,95.0,589,27,25
28081,111.0,888,25,65
28082,159.0,1506,25,93
28083,220.0,1506,93,25
28084,163.0,1476,25,24
28085,236.0,1476,24,25
28086,86.0,680,25,59
28087,116.0,812,23,90
28088,137.0,967,90,19
28089,130.0,967,19,90
28090,121.0,812,90,23
28091,110.0,773,23,93
28092,77.0,616,11,52
28093,297.0,2039,52,47
28094,46.0,255,47,70
28095,90.0,628,47,25
28096,154.0,1476,25,24
28097,245.0,1476,24,25
28099,172.0,1189,86,52
28100,133.0,937,52,30
28101,123.0,746,30,3
28102,62.0,406,3,93
28103,135.0,920,93,69
28104,324.0,2176,69,47
28105,137.0,1023,30,67
28106,150.0,1023,67,30
28107,308.0,2133,30,70
28108,173.0,1440,70,65
28109,110.0,719,52,82
28110,94.0,719,82,52
28111,143.0,896,52,94
28112,129.0,896,94,52
28113,126.0,967,25,84
28114,125.0,967,84,25
28115,93.0,524,25,16
28116,68.0,524,16,25
28117,244.0,1590,3,87
28118,185.0,1590,87,3
28119,57.0,404,3,52
28120,132.0,937,52,30
28121,44.0,255,47,70
28122,85.0,551,70,22
28123,165.0,1520,22,52
28124,132.0,1189,52,86
28125,122.0,862,48,25
28126,77.0,602,25,70
28127,44.0,255,70,47
28128,190.0,1524,47,56
28129,219.0,1524,56,47
28130,228.0,1984,47,93
28131,122.0,994,4,52
28132,297.0,2149,52,79
28133,245.0,2149,79,52
28134,134.0,937,30,52
28135,119.0,802,52,21
28136,107.0,802,21,52
28137,140.0,957,52,28
28138,130.0,957,28,52
28139,108.0,758,52,41
28140,109.0,758,41,52
28141,125.0,861,52,69
28142,125.0,861,69,52
28143,131.0,971,52,45
28144,151.0,1034,45,93
28145,162.0,1277,93,75
28146,190.0,1277,75,93
28147,130.0,955,93,94
28148,85.0,404,52,3
28149,98.0,746,3,30
28150,141.0,937,30,52
28151,73.0,449,52,38
28152,60.0,449,38,52
28153,95.0,616,52,11
28154,70.0,356,76,3
28155,56.0,404,3,52
28156,123.0,896,52,94
28157,142.0,985,94,67
28158,130.0,985,67,94
28159,140.0,1026,94,33
28160,142.0,1026,33,94
28161,137.0,896,94,52
28162,127.0,895,52,19
28163,268.0,1824,19,47
28164,247.0,2174,47,55
28165,101.0,680,59,25
28166,122.0,909,25,88
28167,120.0,909,88,25
28168,111.0,775,25,4
28169,102.0,775,4,25
28170,133.0,967,25,84
28171,143.0,955,94,93
28172,124.0,920,93,69
28173,147.0,957,69,90
28174,126.0,957,90,69
28175,146.0,1120,65,78
28176,157.0,1200,78,74
28177,187.0,1200,74,78
28178,151.0,1025,78,19
28179,178.0,1709,25,55
28180,256.0,1709,55,25
28181,112.0,862,25,48
28182,231.0,1947,48,3
28183,81.0,594,3,55
28184,138.0,888,65,25
28185,73.0,391,25,87
28186,59.0,391,87,25
28187,54.0,349,25,1
28188,55.0,349,1,25
28189,85.0,639,25,96
28190,92.0,639,96,25
28191,141.0,1101,78,45
28192,163.0,1101,45,78
28193,160.0,1205,78,2
28194,187.0,1205,2,78
28195,147.0,1084,28,78
28196,132.0,993,78,69
28197,152.0,993,69,78
28198,123.0,879,78,23
28199,231.0,1569,23,70
28200,155.0,1085,55,30
28201,164.0,1085,30,55
28202,147.0,1085,55,30
28203,137.0,1149,70,27
28204,166.0,1149,27,70
28205,40.0,255,70,47
28206,143.0,971,45,52
28207,155.0,994,52,4
28208,134.0,971,52,45
28209,141.0,795,45,3
28210,60.0,356,3,76
28211,99.0,700,76,55
28212,106.0,700,55,76
28213,79.0,534,76,52
28214,282.0,1984,93,47
28215,136.0,920,69,93
28216,153.0,1104,93,92
28217,159.0,1104,92,93
28218,152.0,1075,93,56
28219,96.0,604,47,22
28220,73.0,551,22,70
28221,90.0,602,70,25
28222,219.0,1607,25,78
28223,196.0,1747,47,3
28224,94.0,701,3,94
28225,137.0,985,94,67
28226,135.0,985,67,94
28227,121.0,701,94,3
28228,236.0,1747,3,47
28229,125.0,879,23,78
28230,154.0,1084,78,28
28231,252.0,1749,28,47
28232,196.0,1749,47,28
28233,183.0,1183,56,78
28234,214.0,1416,78,59
28235,174.0,1416,59,78
28236,161.0,1120,78,65
28237,96.0,628,47,25
28238,75.0,616,25,99
28239,100.0,616,99,25
28240,113.0,846,25,89
28241,114.0,846,89,25
28242,150.0,1052,45,67
28243,144.0,1052,67,45
28244,148.0,971,45,52
28245,90.0,655,52,66
28246,311.0,2154,66,47
28247,176.0,1569,70,23
28248,122.0,879,23,78
28249,145.0,945,78,44
28250,132.0,945,44,78
28251,160.0,1183,78,56
28252,142.0,1090,47,4
28253,147.0,1090,4,47
28254,151.0,1222,47,42
28255,167.0,1222,42,47
28256,81.0,449,69,20
28257,286.0,1916,20,47
28258,68.0,414,47,84
28259,68.0,414,84,47
28260,213.0,1916,47,20
28261,106.0,882,91,52
28262,107.0,757,52,23
28263,169.0,1371,47,91
28264,175.0,1197,55,65
28265,148.0,1197,65,55
28266,121.0,1045,55,86
28267,253.0,1576,86,69
28268,206.0,1576,69,86
28269,246.0,1576,86,69
28270,123.0,675,69,11
28271,81.0,675,11,69
28272,108.0,757,23,52
28273,79.0,468,52,20
28274,70.0,468,20,52
28275,116.0,861,52,69
28276,141.0,1013,69,55
28277,120.0,861,69,52
28278,135.0,1189,52,86
28279,169.0,1189,86,52
28280,131.0,1072,52,74
28281,152.0,1072,74,52
28282,127.0,854,52,42
28283,107.0,854,42,52
28284,158.0,1005,52,65
28285,212.0,1514,65,47
28286,173.0,1558,25,69
28287,145.0,993,69,78
28288,141.0,1025,78,19
28289,131.0,927,19,93
28290,124.0,927,93,19
28291,127.0,927,19,93
28292,140.0,927,93,19
28293,134.0,1025,19,78
28294,131.0,993,78,69
28295,234.0,1546,52,25
28296,126.0,948,25,85
28297,122.0,948,85,25
28298,113.0,862,25,42
28299,117.0,862,42,25
28300,165.0,1546,25,52
28301,154.0,1121,52,12
28302,165.0,1121,12,52
28303,142.0,1011,52,14
28304,130.0,1011,14,52
28305,123.0,834,52,71
28306,105.0,834,71,52
28307,139.0,882,52,91
28308,178.0,1371,91,47
28309,90.0,628,47,25
28310,67.0,449,20,69
28311,236.0,1558,69,25
28312,92.0,628,25,47
28313,185.0,1514,47,65
28314,121.0,1005,65,52
28315,158.0,1066,52,56
28316,134.0,1066,56,52
28317,203.0,1576,69,86
28318,269.0,1608,86,30
28319,239.0,1608,30,86
28320,145.0,1045,86,55
28321,131.0,1013,55,69
28322,174.0,1546,25,52
28323,225.0,1546,52,25
28324,191.0,1678,47,23
28325,261.0,1678,23,47
28326,164.0,1454,47,57
28327,201.0,1454,57,47
28328,258.0,1703,33,25
28329,84.0,602,25,70
28330,86.0,602,70,25
28331,105.0,853,25,79
28332,49.0,258,79,47
28333,43.0,236,47,48
28334,42.0,236,48,47
28335,45.0,258,47,79
28336,116.0,853,79,25
28337,154.0,1337,25,20
28338,216.0,1337,20,25
28339,93.0,641,25,26
28340,92.0,641,26,25
28341,66.0,391,25,87
28342,138.0,853,79,25
28343,97.0,826,25,57
28344,138.0,826,57,25
28345,59.0,483,25,34
28346,77.0,483,34,25
28347,114.0,862,25,48
28348,56.0,391,87,25
28349,111.0,853,25,79
28350,152.0,1436,25,76
28351,235.0,1436,76,25
28352,72.0,455,25,7
28353,64.0,455,7,25
28354,93.0,628,25,47
28355,69.0,397,47,88
28356,57.0,397,88,47
28357,222.0,1984,47,93
28358,123.0,861,52,69
28359,146.0,993,69,78
28360,132.0,1025,78,19
28361,262.0,1824,19,47
28362,135.0,888,65,25
28363,92.0,770,25,91
28364,59.0,373,76,94
28365,135.0,896,94,52
28366,138.0,1073,52,2
28367,159.0,1073,2,52
28368,63.0,404,52,3
28369,120.0,1069,25,23
28370,148.0,971,45,52
28371,134.0,1024,52,37
28372,132.0,1024,37,52
28373,305.0,2171,52,64
28374,246.0,2171,64,52
28375,132.0,1005,65,52
28376,140.0,937,30,52
28377,288.0,2039,52,47
28378,85.0,628,47,25
28379,89.0,602,25,70
28380,78.0,602,70,25
28381,153.0,1085,30,55
28382,176.0,1145,55,28
28383,257.0,1749,28,47
28384,227.0,2026,47,76
28385,183.0,1199,3,25
28386,87.0,680,25,59
28387,104.0,680,59,25
28388,92.0,641,25,26
28389,154.0,1005,52,65
28390,214.0,1440,65,70
28391,182.0,1460,70,56
28392,200.0,1460,56,70
28393,186.0,1547,3,86
28394,228.0,1547,86,3
28395,62.0,404,3,52
28396,130.0,937,52,30
28397,100.0,700,76,55
28398,148.0,1096,55,49
28399,150.0,1096,49,55
28400,158.0,1476,25,24
28401,234.0,1476,24,25
28402,157.0,1476,25,24
28403,113.0,977,25,44
28404,149.0,977,44,25
28405,119.0,896,52,94
28406,170.0,992,94,90
28407,135.0,992,90,94
28408,113.0,701,94,3
28409,237.0,1747,3,47
28410,157.0,1034,45,93
28411,273.0,1984,93,47
28412,121.0,895,19,52
28413,96.0,616,52,11
28414,257.0,1703,33,25
28415,160.0,1491,25,15
28416,245.0,1491,15,25
28417,224.0,2039,47,52
28418,87.0,641,26,25
28419,114.0,846,25,89
28420,109.0,846,89,25
28421,83.0,680,25,59
28422,95.0,594,55,3
28423,302.0,2139,3,84
28424,119.0,967,84,25
28425,194.0,1703,25,33
28426,141.0,920,69,93
28427,131.0,920,93,69
28428,179.0,1590,47,44
28429,115.0,829,44,52
28430,301.0,2149,52,79
28431,238.0,2149,79,52
28432,242.0,2176,47,69
28433,146.0,985,94,67
28434,125.0,951,67,69
28435,142.0,920,69,93
28436,128.0,920,93,69
28437,315.0,2176,69,47
28438,145.0,1025,19,78
28439,158.0,1186,78,92
28440,171.0,1186,92,78
28441,136.0,1028,78,94
28442,69.0,373,94,76
28443,120.0,770,91,25
28444,86.0,602,25,70
28445,101.0,680,59,25
28446,134.0,967,25,84
28447,241.0,2139,84,3
28448,158.0,1041,93,37
28449,136.0,1041,37,93
28450,141.0,1034,93,45
28451,168.0,1396,70,57
28452,190.0,1396,57,70
28453,47.0,255,70,47
28454,40.0,226,47,89
28455,42.0,226,89,47
28456,232.0,1476,24,25
28457,69.0,391,25,87
28458,138.0,1086,87,4
28459,147.0,1086,4,87
28460,52.0,391,87,25
28461,187.0,1607,25,78
28462,85.0,628,47,25
28463,180.0,1506,25,93
28464,139.0,1136,93,74
28465,183.0,1136,74,93
28466,116.0,927,93,19
28467,167.0,1024,25,83
28468,115.0,1024,83,25
28469,157.0,1214,52,75
28470,195.0,1214,75,52
28471,82.0,534,52,76
28472,80.0,534,76,52
28473,133.0,971,52,45
28474,199.0,1709,25,55
28475,243.0,1709,55,25
28476,157.0,1476,25,24
28477,228.0,1476,24,25
28478,109.0,888,25,65
28479,315.0,2227,30,47
28480,186.0,1587,47,11
28481,219.0,1587,11,47
28482,163.0,1189,86,52
28483,126.0,937,52,30
28484,130.0,746,30,3
28485,61.0,404,3,52
28486,115.0,896,52,94
28487,133.0,896,94,52
28488,219.0,1506,93,25
28489,70.0,404,52,3
28490,98.0,746,3,30
28491,137.0,937,30,52
28492,135.0,957,52,28
28493,240.0,1671,28,70
28494,121.0,895,52,19
28495,139.0,1020,19,67
28496,138.0,1020,67,19
28497,158.0,1052,45,67
28498,135.0,1052,67,45
28499,169.0,1092,45,33
28500,132.0,1026,33,94
28501,148.0,955,94,93
28502,117.0,773,93,23
28503,169.0,1069,23,25
28504,87.0,616,11,52
28505,133.0,1053,52,92
28506,151.0,1053,92,52
28507,127.0,829,52,44
28508,217.0,1590,44,47
28509,163.0,1028,94,78
28510,229.0,1607,78,25
28511,88.0,628,25,47
28512,200.0,1824,47,19
28513,148.0,1085,55,30
28514,157.0,1085,30,55
28515,155.0,1085,55,30
28516,117.0,967,84,25
28517,61.0,472,25,63
28518,156.0,1211,63,52
28519,133.0,950,52,49
28520,124.0,762,49,3
28521,83.0,594,3,55
28522,124.0,861,69,52
28523,264.0,1737,19,70
28524,177.0,1440,70,65
28525,315.0,2174,55,47
28526,90.0,604,47,22
28527,79.0,551,22,70
28528,78.0,551,70,22
28529,92.0,604,22,47
28530,241.0,2174,47,55
28531,134.0,1199,25,3
28532,93.0,762,3,49
28533,146.0,950,49,52
28534,109.0,787,52,15
28535,120.0,787,15,52
28536,140.0,1101,78,45
28537,172.0,1101,45,78
28538,162.0,1120,78,65
28539,200.0,1747,47,3
28540,92.0,701,3,94
28541,91.0,484,94,20
28542,67.0,484,20,94
28543,146.0,1026,94,33
28544,138.0,1092,33,45
28545,188.0,1671,70,28
28546,190.0,957,28,52
28547,191.0,1310,52,59
28548,162.0,1310,59,52
28549,143.0,1023,30,67
28550,136.0,1023,67,30
28551,309.0,2133,30,70
28552,81.0,602,70,25
28553,92.0,628,47,25
28554,89.0,628,25,47
28555,202.0,1749,47,28
28556,148.0,1090,4,47
28557,46.0,255,47,70
28558,45.0,255,70,47
28559,137.0,1090,47,4
28560,148.0,1121,52,12
28561,179.0,1121,12,52
28562,174.0,1211,52,63
28563,77.0,472,63,25
28564,133.0,967,25,84
28565,134.0,1099,47,63
28566,158.0,1099,63,47
28567,43.0,255,47,70
28568,233.0,2133,70,30
28569,156.0,1183,56,78
28570,179.0,1343,78,75
28571,203.0,1343,75,78
28572,120.0,879,78,23
28573,153.0,1144,78,14
28574,158.0,1144,14,78
28575,155.0,1147,78,37
28576,145.0,1147,37,78
28577,163.0,1183,78,56
28578,158.0,1145,28,55
28579,99.0,700,55,76
28580,70.0,356,76,3
28581,56.0,356,3,76
28582,278.0,2026,76,47
28583,239.0,2227,47,30
28584,148.0,1120,65,78
28585,135.0,993,78,69
28586,148.0,951,69,67
28587,126.0,985,67,94
28588,86.0,602,25,70
28589,197.0,1737,70,19
28590,126.0,927,19,93
28591,144.0,1075,93,56
28592,140.0,1075,56,93
28593,139.0,1053,93,14
28594,141.0,1053,14,93
28595,129.0,955,93,94
28596,183.0,1514,47,65
28597,130.0,1005,65,52
28598,138.0,1189,52,86
28599,167.0,1189,86,52
28600,139.0,1189,52,86
28601,67.0,449,20,69
28602,256.0,1558,69,25
28603,208.0,1546,25,52
28604,217.0,1546,52,25
28605,108.0,757,23,52
28606,186.0,985,52,26
28607,140.0,985,26,52
28608,147.0,1005,52,65
28609,207.0,1514,65,47
28610,111.0,882,91,52
28611,121.0,861,52,69
28612,215.0,1576,69,86
28613,251.0,1608,86,30
28614,237.0,1608,30,86
28615,162.0,1237,86,93
28616,221.0,1506,93,25
28617,85.0,449,69,20
28618,277.0,1916,20,47
28619,69.0,414,47,84
28620,66.0,414,84,47
28621,219.0,1916,47,20
28622,190.0,1197,55,65
28623,152.0,1197,65,55
28624,134.0,1013,55,69
28625,161.0,1072,74,52
28626,132.0,1011,52,14
28627,138.0,1011,14,52
28628,114.0,851,52,53
28629,125.0,851,53,52
28630,162.0,1371,47,91
28631,133.0,1011,65,93
28632,143.0,1011,93,65
28633,134.0,927,19,93
28634,126.0,927,93,19
28635,131.0,1025,19,78
28636,127.0,993,78,69
28637,138.0,1013,69,55
28638,211.0,1576,69,86
28639,230.0,1576,86,69
28640,109.0,666,69,3
28641,86.0,666,3,69
28642,198.0,1546,25,52
28643,126.0,1050,52,5
28644,159.0,1050,5,52
28645,78.0,468,52,20
28646,67.0,468,20,52
28647,108.0,757,52,23
28648,224.0,1546,52,25
28649,111.0,775,25,4
28650,100.0,775,4,25
28651,149.0,991,25,68
28652,116.0,991,68,25
28653,185.0,1506,25,93
28654,197.0,1306,93,59
28655,171.0,1306,59,93
28656,148.0,1237,93,86
28657,238.0,1576,86,69
28658,155.0,862,25,42
28659,123.0,862,42,25
28660,138.0,1062,25,60
28661,143.0,1062,60,25
28662,89.0,628,25,47
28663,114.0,861,52,69
28664,131.0,861,69,52
28665,150.0,1066,52,56
28666,139.0,1066,56,52
28667,136.0,1072,52,74
28668,128.0,861,69,52
28669,132.0,882,52,91
28670,187.0,1371,91,47
28671,89.0,628,47,25
28672,164.0,1558,25,69
28673,144.0,993,69,78
28674,137.0,1025,78,19
28675,193.0,1678,47,23
28676,101.0,757,23,52
28677,104.0,757,52,23
28678,230.0,1678,23,47
28679,85.0,602,70,25
28680,111.0,853,25,79
28681,55.0,258,79,47
28682,43.0,236,47,48
28683,49.0,236,48,47
28684,45.0,258,47,79
28685,112.0,853,79,25
28686,115.0,862,25,48
28687,111.0,862,48,25
28688,117.0,794,25,80
28689,103.0,794,80,25
28690,111.0,853,25,79
28691,53.0,391,87,25
28692,143.0,1132,25,6
28693,172.0,1132,6,25
28694,84.0,692,25,18
28695,105.0,692,18,25
28696,121.0,862,25,48
28697,112.0,862,48,25
28698,148.0,1337,25,20
28699,187.0,1337,20,25
28700,124.0,853,79,25
28701,111.0,896,25,56
28702,137.0,896,56,25
28703,57.0,420,25,43
28704,69.0,420,43,25
28705,70.0,391,25,87
28706,273.0,1984,93,47
28707,189.0,1524,47,56
28708,201.0,1524,56,47
28709,199.0,1747,47,3
28710,86.0,701,3,94
28711,138.0,985,94,67
28712,122.0,985,67,94
28713,114.0,701,94,3
28714,243.0,1747,3,47
28715,167.0,1201,19,25
28716,119.0,888,25,65
28717,171.0,1199,3,25
28718,103.0,680,25,59
28719,99.0,680,59,25
28720,87.0,628,25,47
28721,93.0,628,47,25
28722,90.0,602,25,70
28723,75.0,602,70,25
28724,165.0,1476,25,24
28725,220.0,1476,24,25
28726,168.0,1476,25,24
28727,188.0,1109,52,57
28728,150.0,1109,57,52
28729,108.0,758,52,41
28730,121.0,758,41,52
28731,97.0,616,52,11
28732,144.0,1201,25,19
28733,78.0,356,76,3
28734,62.0,404,3,52
28735,218.0,1520,52,22
28736,87.0,604,22,47
28737,101.0,641,26,25
28738,156.0,1278,25,38
28739,200.0,1278,38,25
28740,64.0,495,25,62
28741,77.0,495,62,25
28742,141.0,1149,70,27
28743,171.0,1149,27,70
28744,42.0,255,70,47
28745,212.0,1749,47,28
28746,149.0,1023,30,67
28747,132.0,1023,67,30
28748,303.0,2133,30,70
28749,185.0,1440,70,65
28750,299.0,2174,55,47
28751,89.0,604,47,22
28752,86.0,551,22,70
28753,79.0,551,70,22
28754,93.0,604,22,47
28755,226.0,2039,47,52
28756,217.0,1476,24,25
28757,144.0,1179,25,72
28758,170.0,1179,72,25
28759,87.0,639,25,96
28760,85.0,639,96,25
28761,162.0,1436,25,76
28762,211.0,1436,76,25
28763,81.0,533,51,25
28764,136.0,1099,47,63
28765,150.0,1099,63,47
28766,56.0,368,47,87
28767,58.0,368,87,47
28768,39.0,226,47,89
28769,48.0,226,89,47
28770,214.0,1824,47,19
28771,196.0,1678,47,23
28772,233.0,1678,23,47
28773,174.0,1454,47,57
28774,187.0,1454,57,47
28775,221.0,1984,47,93
28776,95.0,616,11,52
28777,290.0,2039,52,47
28778,135.0,1090,47,4
28779,148.0,1090,4,47
28780,160.0,1069,52,62
28781,135.0,1069,62,52
28782,120.0,950,52,49
28783,112.0,762,49,3
28784,70.0,533,25,51
28785,84.0,628,25,47
28786,119.0,937,52,30
28787,140.0,746,30,3
28788,65.0,406,3,93
28789,124.0,920,93,69
28790,300.0,2176,69,47
28791,101.0,680,59,25
28792,123.0,909,25,88
28793,122.0,909,88,25
28794,134.0,1154,25,21
28795,159.0,1154,21,25
28796,201.0,1703,25,33
28797,252.0,1703,33,25
28798,85.0,628,25,47
28799,116.0,806,47,35
28800,112.0,806,35,47
28801,233.0,2026,47,76
28802,108.0,675,69,11
28803,88.0,675,11,69
28804,119.0,861,52,69
28805,146.0,920,69,93
28806,138.0,1104,93,92
28807,178.0,1104,92,93
28808,146.0,1075,93,56
28809,164.0,920,69,93
28810,123.0,1034,93,45
28811,85.0,604,47,22
28812,87.0,551,22,70
28813,83.0,602,70,25
28814,80.0,563,25,29
28815,83.0,563,29,25
28816,79.0,612,76,12
28817,114.0,612,12,76
28818,187.0,1433,76,86
28819,226.0,1433,86,76
28820,292.0,2026,76,47
28821,186.0,1569,70,23
28822,128.0,879,23,78
28823,125.0,945,78,44
28824,127.0,945,44,78
28825,158.0,1183,78,56
28826,238.0,1590,3,87
28827,193.0,1590,87,3
28828,76.0,404,3,52
28829,115.0,971,52,45
28830,164.0,1034,45,93
28831,122.0,920,93,69
28832,122.0,629,69,81
28833,83.0,629,81,69
28834,132.0,861,69,52
28835,91.0,628,47,25
28836,76.0,616,25,99
28837,96.0,616,99,25
28838,84.0,524,25,16
28839,67.0,524,16,25
28840,89.0,641,25,26
28841,137.0,1101,78,45
28842,176.0,1101,45,78
28843,142.0,1205,78,2
28844,188.0,1205,2,78
28845,115.0,879,78,23
28846,254.0,1824,19,47
28847,110.0,763,47,68
28848,112.0,763,68,47
28849,56.0,345,47,77
28850,57.0,345,77,47
28851,135.0,1199,25,3
28852,101.0,762,3,49
28853,148.0,950,49,52
28854,116.0,896,52,94
28855,178.0,985,94,67
28856,119.0,985,67,94
28857,155.0,971,45,52
28858,117.0,802,52,21
28859,126.0,802,21,52
28860,76.0,449,52,38
28861,79.0,449,38,52
28862,71.0,534,52,76
28863,134.0,888,65,25
28864,70.0,391,25,87
28865,59.0,391,87,25
28866,54.0,349,25,1
28867,57.0,349,1,25
28868,115.0,819,25,64
28869,110.0,819,64,25
28870,246.0,2154,47,66
28871,104.0,655,66,52
28872,302.0,2149,52,79
28873,234.0,2149,79,52
28874,112.0,719,52,82
28875,125.0,812,23,90
28876,142.0,967,90,19
28877,145.0,967,19,90
28878,109.0,812,90,23
28879,110.0,773,23,93
28880,110.0,773,93,23
28881,82.0,602,70,25
28882,115.0,853,25,79
28883,49.0,258,79,47
28884,43.0,236,47,48
28885,49.0,236,48,47
28886,47.0,258,47,79
28887,112.0,853,79,25
28888,251.0,1737,19,70
28889,61.0,304,70,79
28890,50.0,304,79,70
28891,162.0,1225,70,31
28892,162.0,1225,31,70
28893,243.0,2133,70,30
28894,160.0,1028,94,78
28895,230.0,1607,78,25
28896,128.0,1023,25,39
28897,142.0,1023,39,25
28898,181.0,1607,25,78
28899,189.0,1709,25,55
28900,251.0,1709,55,25
28901,119.0,862,25,48
28902,229.0,1947,48,3
28903,91.0,594,3,55
28904,80.0,628,47,25
28905,89.0,602,25,70
28906,40.0,255,70,47
28907,47.0,255,47,70
28908,82.0,551,70,22
28909,172.0,1520,22,52
28910,63.0,404,52,3
28911,176.0,1025,19,78
28912,182.0,1299,78,63
28913,164.0,1299,63,78
28914,132.0,1028,78,94
28915,175.0,1085,30,55
28916,150.0,1194,55,5
28917,213.0,1194,5,55
28918,138.0,1096,55,49
28919,164.0,1096,49,55
28920,107.0,594,55,3
28921,273.0,1947,3,48
28922,112.0,862,48,25
28923,119.0,846,25,89
28924,107.0,846,89,25
28925,74.0,404,52,3
28926,85.0,746,3,30
28927,162.0,937,30,52
28928,169.0,1141,52,27
28929,84.0,589,27,25
28930,136.0,967,25,84
28931,156.0,1120,65,78
28932,144.0,1200,78,74
28933,196.0,1200,74,78
28934,126.0,1025,78,19
28935,137.0,1085,55,30
28936,160.0,1085,30,55
28937,150.0,1085,55,30
28938,122.0,971,52,45
28939,157.0,795,45,3
28940,49.0,356,3,76
28941,133.0,700,76,55
28942,95.0,700,55,76
28943,87.0,534,76,52
28944,197.0,1440,65,70
28945,202.0,1737,70,19
28946,148.0,895,19,52
28947,143.0,1189,52,86
28948,161.0,1052,45,67
28949,133.0,1052,67,45
28950,202.0,971,45,52
28951,95.0,655,52,66
28952,295.0,2154,66,47
28953,153.0,994,52,4
28954,56.0,444,4,60
28955,74.0,444,60,4
28956,133.0,994,4,52
28957,302.0,2171,52,64
28958,244.0,2171,64,52
28959,174.0,1506,25,93
28960,215.0,1506,93,25
28961,172.0,1476,25,24
28962,209.0,1476,24,25
28963,94.0,680,25,59
28964,166.0,1084,28,78
28965,130.0,993,78,69
28966,158.0,993,69,78
28967,118.0,879,78,23
28968,215.0,1569,23,70
28969,161.0,1196,4,64
28970,149.0,1196,64,4
28971,144.0,1297,4,41
28972,202.0,1297,41,4
28973,120.0,967,84,25
28974,73.0,589,25,27
28975,141.0,1141,27,52
28976,174.0,1041,52,80
