"","(Intercept)","Mixed_Forest","Deciduous_Forest","Shrubs","Grasslands_Wetlands","Acricultural_Land","Barren","Urban","Water_Bodies","Coastal","Stand_Age","Pine_Volume","Spruce_Volume","Birch_Volume","Other_Deciduous_Volume","VMI_PC1","duration","linelength","polyAprMay1","polyDecFeb1","polyJunJul1"
"JX.1024595",1,1.53242571384689,-0.24336552958943,0.00238220655613182,-0.429797031104632,0.904153511248524,-0.116946563876709,-0.22777859853314,1.57954033532041,5.34759246674603,-0.367445854046229,-0.255770652079822,-0.735171099095555,-1.13593809340236,-0.440312633507089,0.503474278632159,-0.00568184477023357,-0.597172229359553,0.271220398480211,1.93421415818436,0.628044731182908
"JX.1006629",1,1.88538794926403,-0.24336552958943,-0.673467311016388,-0.429797031104632,0.904153511248524,-0.116946563876709,-0.22777859853314,1.57954033532041,5.34759246674603,-0.400337339158723,0.0905210684594691,-0.81305109094023,-1.05527193192837,-0.303848841291519,0.669012129186991,0.0166221877912075,-0.431868322618434,0.937896833901038,1.93728360051374,1.21865022623353
"JX.1241330",1,1.88538794926403,-0.24336552958943,-0.673467311016388,-0.429797031104632,0.904153511248524,-0.116946563876709,-0.22777859853314,1.57954033532041,5.34759246674603,-0.0105499373869292,0.63818539214397,-0.44148616522763,-0.277020232826055,0.142935447560145,0.86724368440297,-0.793653141728003,-0.443636917323175,0.435384579518312,1.91575085614837,0.834426443710583
"JX.1396219",1,1.88538794926403,-0.24336552958943,-0.673467311016388,-0.429797031104632,0.904153511248524,-0.116946563876709,-0.22777859853314,1.57954033532041,5.34759246674603,-0.0105499373869292,0.63818539214397,-0.44148616522763,-0.277020232826055,0.142935447560145,0.86724368440297,1.67387221419365,-0.443636917323175,0.613814981978292,1.74484169495722,1.75811728122998
"JX.1026100",1,-0.118412676333155,-0.24336552958943,0.403324223238703,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.068405579536655,0.230201517203662,-0.685035816648379,-0.317740160556141,-0.709031976953921,-1.23830717480011,0.362434015637992,-0.193854256960462,0.1859309740084,-1.10230397064618,-0.365653731536056
"JX.1026101",1,-0.118412676333155,-0.24336552958943,0.403324223238703,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.0558510011716544,0.153854020914493,-0.75753343651129,-0.588360180282842,-0.703970349357275,-1.30252819035652,0.826391546363857,-0.193854256960462,-0.181372910261749,-0.179008254279481,-0.088011361982754
"JX.1026102",1,-0.118412676333155,-0.24336552958943,0.403324223238703,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.180170909596196,0.0965481689203962,-0.667896652180333,-0.271195432182997,-0.75735558955162,-0.817045100948217,-0.164226097408273,-0.193854256960462,-1.74614134046299,-0.453392141534894,0.194023989737208
"JX.1246650",1,-0.118412676333155,-0.24336552958943,0.403324223238703,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.169007403951839,0.547502352941255,-0.802963145842251,-0.277254210681944,-0.81042798619326,-1.48755585761285,-0.470517335703721,0.430469497764796,-0.216563778391439,-1.18974109377973,0.333420094998758
"JX.1026105",1,-0.917547449636794,-0.24336552958943,1.76532199093457,-0.377249217384702,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.817237788112096,0.139562499489671,-0.103665999940949,-0.881898258857643,-0.744865388556497,-1.22953111166935,-0.470517335703721,-0.224930992534649,-0.318544168753417,-0.213247930111762,-0.253617944735318
"JX.1026106",1,-0.917547449636794,-0.24336552958943,1.73072923487852,-0.394765155291345,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.855641518368441,0.197656665083886,-0.00533167682214334,-0.882454793346551,-0.670384387381962,-0.995371661354173,-0.11848963681092,-0.213272357174403,0.678192589078103,-0.770906824804647,-1.41469197631423
"JX.1026107",1,-0.917547449636794,-0.24336552958943,1.69613647882248,-0.412281093197989,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.894045248624785,0.2557508306781,0.0930026462966625,-0.88301132783546,-0.595903386207427,-0.761212211038993,-1.70387326990168,-0.213272357174403,-1.89766862572721,-0.471510247928978,0.126094923213814
"JX.57872",1,-0.917547449636794,-0.24336552958943,1.66154372276644,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.886564271679086,0.266376550016849,-0.044895831870719,-0.997461383463667,-0.65182329458418,-0.757677628328592,-1.00171400283565,0.618673574886979,0.404491538885321,-0.581795590711916,-1.06316495367602
"JX.1114471",1,-0.917547449636794,-0.24336552958943,1.66154372276644,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.879083294733388,0.277002269355598,-0.1827943100381,-1.11191143909187,-0.707743202960932,-0.754143045618191,-0.54352579663607,0.618673574886979,-0.107347642632034,-0.947674982296258,0.0751923479739523
"JX.1251999",1,-0.917547449636794,-0.24336552958943,1.66154372276644,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.678103214587964,0.282633935832407,0.00567197263709884,-1.13939737591092,-0.846212101059163,-1.96230971164624,-0.350816547721269,0.618673574886979,-0.400857187317066,-1.23550284036211,0.183439556194718
"JX.1396276",1,-0.917547449636794,-0.24336552958943,1.66154372276644,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.678103214587964,0.282633935832407,0.00567197263709884,-1.13939737591092,-0.846212101059163,-1.96230971164624,-0.642303004572093,0.618673574886979,-0.695393078866981,-0.878579876243433,1.22080249266418
"JX.1026112",1,0.972230379056088,0.407196235351853,0.231165894524632,-0.429797031104632,0.49977354482833,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.506077826929842,-0.24179360966197,-0.618109488933006,0.0891681456617966,-0.0544977746269667,-0.0173491142594205,-0.54352579663607,-0.143442828283614,-0.205791735506017,-0.458141090044501,-0.801865401215691
"JX.1026113",1,0.972230379056088,0.472252411845981,0.231165894524632,-0.429797031104632,0.464124258314971,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.55993307672567,-0.309198605379386,-0.643822313305709,0.111175411744673,-0.076354586662519,0.0377232636919653,1.14721210114738,-0.143442828283614,-0.281198214270415,0.743027964474858,0.0198197451033247
"JX.1026114",1,0.972230379056088,0.537308588340109,0.231165894524632,-0.429797031104632,0.428474971801612,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.613788326521498,-0.376603601096802,-0.669535137678412,0.13318267782755,-0.0982113986980713,0.0927956416433512,0.568669405221049,-0.217157920592763,-0.142245856667456,0.791427174750589,-0.100082745168333
"JX.1026115",1,0.972230379056088,0.602364764834238,0.231165894524632,-0.429797031104632,0.392825685288252,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.60539418204416,-0.180834339493484,-0.704687272111659,-0.117282925783637,-0.245829678592297,-0.183002757088164,0.0388418948864978,-0.143442828283614,0.0311234938465157,0.219936514245172,-1.19837167705875
"JX.1026116",1,0.972230379056088,0.667420941328366,0.231165894524632,-0.429797031104632,0.357176398774893,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.597000037566823,0.0149349221098341,-0.739839406544906,-0.367748529394824,-0.393447958486523,-0.458801155819678,0.466456298019576,-0.143442828283614,-1.56822411143545,0.658208413597872,-0.155366342448672
"JX.63849",1,0.972230379056088,0.732477117822494,0.231165894524632,-0.429797031104632,0.321527112261534,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.495806490955427,0.087183409025695,-0.777184920644089,-0.0918018235235,-0.0900203921296727,-0.325040715627039,0.0388418948864978,-0.135696898761752,-0.0788045490189309,0.0178479659695874,-0.829284964022556
"JX.1034861",1,0.972230379056088,0.732477117822494,0.231165894524632,-0.429797031104632,0.321527112261534,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.394612944344031,0.159431895941555,-0.814530434743272,0.184144882347824,0.213407174227178,-0.191280275434399,0.362434015637992,-0.135696898761752,-0.430824579268137,-0.174716632785517,0.478942288155742
"JX.1154115",1,0.972230379056088,0.732477117822494,0.231165894524632,-0.429797031104632,0.321527112261534,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.376101416522598,0.169555670340271,-0.67130450955454,0.368884660157164,0.0282075774499133,-0.173977096859299,-0.0731063570391391,-0.143442828283614,-0.865361687139301,1.26900261685589,-0.420061180036783
"JX.1274151",1,0.972230379056088,0.732477117822494,0.231165894524632,-0.429797031104632,0.321527112261534,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.357589888701166,0.179679444738986,-0.528078584365808,0.553624437966504,-0.156992019327352,-0.1566739182842,0.0388418948864978,-0.143442828283614,-0.725177471235538,-0.358312305915566,0.259290120255559
"JX.1436661",1,0.972230379056088,0.732477117822494,0.231165894524632,-0.429797031104632,0.321527112261534,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.357589888701166,0.179679444738986,-0.528078584365808,0.553624437966504,-0.156992019327352,-0.1566739182842,-0.667258904177153,-0.143442828283614,-1.04752421600558,-0.289197660486771,0.932265004429728
"JX.1026118",1,1.39553817110987,2.10874305311301,0.0182537296546201,-0.429797031104632,-0.182537217973871,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.031833829193567,0.188925679884666,-0.713173648045039,0.745567081346156,-0.182171007240211,-1.09839108591159,0.865056853760612,-0.209387441835966,0.539815373020198,-0.78246621400252,-0.466161625537034
"JX.1026119",1,1.23378393189682,2.16220006635624,0.286682790213519,-0.429797031104632,-0.182537217973871,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.197617277221877,0.0633238143638053,-0.608968440271216,1.09752411581913,0.303736816457571,-0.519555757348221,-0.54352579663607,-0.209387441835966,0.206996743410132,0.448314852794776,0.228961465357965
"JX.1007533",1,0.991152573077238,2.2423855862211,0.689326381051867,-0.429797031104632,-0.182537217973871,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.0580083186952289,0.274542084821588,-0.821834013266292,0.536377296421903,0.340801902720194,-0.702813072410602,0.568669405221049,-0.205503174361311,0.208382311677724,-0.527917081738778,0.550238825559975
"JX.1128088",1,0.991152573077238,2.2423855862211,0.689326381051867,-0.429797031104632,-0.182537217973871,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.094866563361734,0.215133117955893,-0.78133816957253,0.857919666291921,0.311539760856417,-0.815754909299295,-1.05490084118059,-0.205503174361311,-0.562814722595667,1.03957900970779,-0.174544265735429
"JX.1244151",1,0.991152573077238,2.2423855862211,0.689326381051867,-0.429797031104632,-0.182537217973871,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.131724808028239,0.155724151090197,-0.740842325878767,1.17946203616194,0.28227761899264,-0.928696746187988,-0.422344069871394,-0.205503174361311,-0.195215763601864,-0.598999395135547,0.419274887410271
"JX.1026125",1,-0.917547449636794,-0.24336552958943,-0.673467311016388,-0.429797031104632,5.13418079156503,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-2.15507356764551,-2.02401520505291,-1.15251049600773,-1.64999448108792,-0.989681211861317,0.882677932214118,-0.0731063570391391,4.34212669939527,0.612467901718132,-0.882572950155209,-0.350086653791111
"JX.1026126",1,-0.917547449636794,-0.24336552958943,-0.673467311016388,-0.429797031104632,5.13418079156503,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-2.15507356764551,-2.02401520505291,-1.15251049600773,-1.64999448108792,-0.989681211861317,0.882677932214118,0.256537357375066,4.37086453136608,0.309939333957937,0.329735484994154,0.56178145991063
"JX.1026127",1,-0.917547449636794,-0.24336552958943,-0.673467311016388,-0.429797031104632,5.13418079156503,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-2.15507356764551,-2.02401520505291,-1.15251049600773,-1.64999448108792,-0.989681211861317,0.882677932214118,0.362434015637992,3.66459927522025,0.262393815442214,0.306038270657917,0.281352937238205
"JX.1026128",1,-0.917547449636794,-0.24336552958943,-0.673467311016388,-0.429797031104632,5.13418079156503,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-2.15507356764551,-2.02401520505291,-1.15251049600773,-1.64999448108792,-0.989681211861317,0.882677932214118,-2.23426369441953,3.66788841027587,1.02553402682627,-0.378195469271085,-0.999982666540759
"JX.1026129",1,-0.917547449636794,-0.24336552958943,-0.673467311016388,-0.429797031104632,5.13418079156503,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-2.15507356764551,-2.02401520505291,-1.15251049600773,-1.64999448108792,-0.989681211861317,0.882677932214118,-1.32830388214546,3.65143808834226,-1.17673692916149,-0.0151149612697628,0.168580072892725
"JX.1010688",1,-0.917547449636794,-0.24336552958943,-0.673467311016388,-0.429797031104632,5.13418079156503,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-2.15507356764551,-2.02401520505291,-1.15251049600773,-1.64999448108792,-0.989681211861317,0.882677932214118,-0.896762900930021,3.66788841027587,0.395972859906789,-0.627240130488221,0.576154472033093
"JX.1247355",1,-0.917547449636794,-0.24336552958943,-0.673467311016388,-0.429797031104632,5.13418079156503,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-1.67702438963475,-1.73520106801622,-1.0735704409896,-0.965832365421762,-0.989681211861317,0.882677932214118,-1.21741180876992,3.66788841027587,-0.0818942403829251,-0.673216458145299,0.445721229715603
"JX.1439687",1,-0.917547449636794,-0.24336552958943,-0.673467311016388,-0.429797031104632,5.13418079156503,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-1.67702438963475,-1.73520106801622,-1.0735704409896,-0.965832365421762,-0.989681211861317,0.882677932214118,-0.742768793334608,3.15917109245027,-0.127207454467527,-0.679178080177132,1.20479316839239
"JX.1592892",1,-0.917547449636794,-0.24336552958943,-0.673467311016388,-0.429797031104632,5.13418079156503,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-1.67702438963475,-1.73520106801622,-1.0735704409896,-0.965832365421762,-0.989681211861317,0.882677932214118,0.568669405221049,3.15244707108211,0.200979784914753,0.20483996990785,0.387963833309643
"JX.1026131",1,-0.917547449636794,-0.24336552958943,1.41425226393338,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.542275495293096,0.893102132277438,-0.862752369210953,-0.21254582017269,-0.74866532000597,-1.64863686284897,0.170424380500126,-0.2016195545345,0.497914762261333,-0.91560910604679,-0.376532996096443
"JX.1026132",1,-0.917547449636794,-0.24336552958943,1.41425226393338,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.560630241703736,1.05418126914723,-0.892931118420084,-0.310863581725139,-0.802921191180351,-2.00620032778352,1.09185433996985,-0.2016195545345,0.224932154873969,0.256488701626516,0.527831668199828
"JX.1026133",1,-0.917547449636794,-0.24336552958943,1.41425226393338,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.578984988114375,1.21526040601703,-0.923109867629216,-0.409181343277589,-0.857177062354733,-2.36376379271807,0.213638586423273,-0.2016195545345,0.175372430635912,0.224413495765105,0.209148820955308
"JX.1126016",1,-0.917547449636794,-0.24336552958943,1.41425226393338,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.410045452221943,1.13920464975755,-0.952621548528788,-0.433013154660703,-0.822891474398164,-2.20528887609981,-0.164226097408273,-0.213272357174403,-0.612541228199268,0.842976097224509,-0.168854027090023
"JX.1592928",1,-0.917547449636794,-0.24336552958943,1.41425226393338,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.399510832154992,1.19459138980951,-0.96672949595101,-0.342422295435887,-0.825369113706111,-2.18236400662756,0.979549543285635,-0.213272357174403,0.185340824561092,0.149104868157975,0.388494529141857
"JX.1026135",1,-0.521807336803478,-0.24336552958943,0.727241095839033,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.61760299206746,1.15565719764392,-0.834352356356483,-0.298493900619001,-0.806856815981702,-2.36847269356017,1.5035094010461,-0.189972578781696,0.383002401401825,-0.95582906313479,-0.373201405594211
"JX.1026136",1,-0.521807336803478,-0.24336552958943,0.750203528738302,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.612018937077324,1.03944464549873,-0.830405810706586,-0.292550676056206,-0.806850652032363,-2.51853039507195,-0.617452627056366,-0.189972578781696,0.0635647690426756,0.15992721801232,0.492879451028176
"JX.1133390",1,-0.521807336803478,-0.24336552958943,0.842053260335378,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.475565572513003,0.542427393412126,-0.851499170944416,-0.447529774760024,-0.794861662849104,-1.98744188260748,-0.095754190561585,-0.147316759245996,-0.83664406614656,0.716774436466129,-0.19668607517947
"JX.1592909",1,-0.521807336803478,-0.24336552958943,0.842053260335378,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.479531396918916,0.560415037711828,-0.826342268085723,-0.301392010890294,-0.787643647852597,-2.14761429152887,-0.0280708452798966,-0.147316759245996,0.105311427771808,0.0593353420385742,0.41536837642314
"JX.1026140",1,-0.807724834592142,-0.24336552958943,1.69226755215832,1.91272919104173,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.505316415863273,-0.907843635141438,-1.09804574635593,-1.33126792271046,-0.929369606398982,-1.24538132955597,0.277869887243795,0.53981300668694,-0.207660219338575,-0.0265717247362587,0.0600527752049578
"JX.50238",1,-0.697902219547489,-0.24336552958943,1.48198000876501,1.87723636949406,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.459717863905401,-0.869860453101993,-1.1041615679215,-1.37574057684275,-0.961115022251235,-1.82371625532502,1.09185433996985,0.994269323656913,0.569540944094384,-0.71395887350213,-0.725907752304007
"JX.1127025",1,-0.697902219547489,-0.24336552958943,1.48198000876501,1.87723636949406,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.472909607814742,-0.818151317431555,-1.10369682936877,-1.390030026147,-0.926619436304493,-1.84499168820096,-1.30038408842032,0.994269323656913,-1.16221412102339,0.602328086756434,-0.313232776554027
"JX.1026145",1,1.01100422970793,-0.24336552958943,1.88927936680205,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.158268207569574,0.516008722500307,-0.482272121151916,-0.34810302305984,-0.656772417386718,-0.887602751105714,-0.37456246093915,-0.318410756233942,0.192512423279465,-1.09097782174689,-0.538749022143196
"JX.50068",1,1.32716024271526,-0.24336552958943,1.08211505882774,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.183226339883079,0.811685393045067,-0.527328796874303,0.179362276095846,-0.640440780599117,-0.371962304461538,-0.303610627052217,-0.330122150023411,0.480441206886693,-0.761530564801529,-0.889568450338453
"JX.1595169",1,1.32716024271526,-0.24336552958943,1.08211505882774,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.38106067639586,0.483641157535904,0.23928953058422,0.572769206724128,-0.50511982825234,0.141167579399088,-1.19001266578272,-0.330122150023411,-0.258015362396918,-0.139488018087236,0.276178652874118
"JX.1026148",1,1.01069120395248,-0.24336552958943,-0.251504187639719,-0.429797031104632,0.15810513547257,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.164795013939307,0.397658984945657,0.0939516208425864,1.37106915425864,-0.016760207276954,0.368699173249882,-0.69232122585079,-0.131824899773959,-1.9530656977593,-0.483638743455398,-0.00220079422392578
"JX.50247",1,1.0244643371924,-0.24336552958943,-0.27787688285076,-0.429797031104632,0.139398084133877,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.18506722363408,0.288089783155376,0.164856063500888,1.71788865600932,-0.00766525352166917,0.38986242841234,-1.58573651783139,-0.143442828283614,0.417243898681497,-0.764711962474229,-1.01174642415484
"JX.1406943",1,1.0244643371924,-0.24336552958943,-0.27787688285076,-0.429797031104632,0.139398084133877,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.254880219603209,0.124807134274738,0.354731974590066,1.32894630947456,-0.426951503889099,0.44671814253611,-0.422344069871394,-0.143442828283614,-0.621483275259565,-0.955427889821224,1.17507420178841
"JX.1595628",1,1.0244643371924,-0.24336552958943,-0.27787688285076,-0.429797031104632,0.139398084133877,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.254880219603209,0.124807134274738,0.354731974590066,1.32894630947456,-0.426951503889099,0.44671814253611,-0.819261485191058,-0.143442828283614,-0.370105269377997,-0.200223791838774,0.24270059079195
"JX.1024599",1,0.647424814749499,-0.24336552958943,-0.190145134668867,-0.429797031104632,0.563022278964935,2.70469031984814,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.0725572428762609,-0.141001967994072,-0.720847203258992,-1.0739498533096,-0.260352807091115,0.757739893613002,0.0388418948864978,-0.197736582139474,0.605501572372736,1.37047235650438,-0.30808797529173
"JX.1024600",1,0.697907791020025,-0.24336552958943,-0.286809569938371,-0.429797031104632,0.563022278964935,2.70469031984814,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.0124221835301514,-0.142712682838527,-0.723700905152483,-1.05618938537704,-0.234282014887047,0.749905984427912,0.0830308664172486,-0.197736582139474,0.481518871094821,2.0915767228337,0.121156503664044
"JX.1024601",1,0.74839076729055,-0.24336552958943,-0.383474005207876,-0.429797031104632,0.563022278964935,2.70469031984814,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.0477128758159582,-0.144423397682983,-0.726554607045974,-1.03842891744448,-0.20821122268298,0.742072075242823,-0.0731063570391391,-0.197736582139474,0.54525501140408,2.21891659624918,0.208662349775779
"JX.1024602",1,0.798873743561076,-0.24336552958943,-0.48013844047738,-0.429797031104632,0.563022278964935,2.70469031984814,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.0622690726445381,-0.201235049946564,-0.761380851460262,-1.06633954648595,-0.0362159070387898,0.737140368609162,-0.187228496737357,-0.197736582139474,0.701208417523114,1.920592924747,-0.33773323414124
"JX.1024603",1,0.849356719831602,-0.24336552958943,-0.576802875746884,-0.429797031104632,0.563022278964935,2.70469031984814,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.0768252694731179,-0.258046702210145,-0.79620709587455,-1.09425017552742,0.1357794086054,0.732208661975501,-0.327166191756658,-0.197736582139474,0.00354913611861846,2.03132608890322,0.337901526470787
"JX.56579",1,0.899839696102127,-0.24336552958943,-0.673467311016388,-0.429797031104632,0.563022278964935,2.70469031984814,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.0959674345064262,-0.0645017182024405,-0.795981275046381,-1.10678735532728,0.110300713190723,0.716581146383749,-0.303610627052217,-0.29890484281055,0.918062680737167,1.7443005774645,-0.459336287472725
"JX.1006508",1,0.899839696102127,-0.24336552958943,-0.673467311016388,-0.429797031104632,0.563022278964935,2.70469031984814,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.115109599539735,0.129043265805264,-0.795755454218211,-1.11932453512713,0.0848220177760451,0.700953630791996,-0.568064895026373,-0.29890484281055,0.583576237471664,2.01887105695878,0.81343447523634
"JX.1241336",1,0.899839696102127,-0.24336552958943,-0.673467311016388,-0.429797031104632,0.563022278964935,2.70469031984814,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.458128239117313,0.677962806114327,-0.520943264872736,-0.545979594385027,-0.0244961334747257,0.692407548044626,0.548368502389159,-0.302804718894636,0.209177730498009,2.00313200161026,0.566484014646082
"JX.1026151",1,0.638583163538277,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.246010114821381,0.342414143629418,-0.530789494085941,0.390293976461432,-0.634758847039815,-0.610186610012332,-0.69232122585079,-0.162818929440574,-1.90956142002405,-0.500366737669916,0.111957775905668
"JX.49665",1,0.638583163538277,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.273137691037999,0.33550509904739,-0.625852581245364,0.00755022830066933,-0.697743196292804,-1.04986252593676,-1.27259630366916,-0.127953544349519,0.537506092574211,-0.719724573683151,-0.911739742884283
"JX.1407057",1,0.638583163538277,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.104226836273854,0.459444356553366,-0.731104963969367,0.0545474549776956,-0.563025585165949,-1.69181711528183,-0.793653141728003,-0.127953544349519,-0.557015862809076,-0.932318441037421,1.264702831229
"JX.1597408",1,0.638583163538277,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.104226836273854,0.459444356553366,-0.731104963969367,0.0545474549776956,-0.563025585165949,-1.69181711528183,-1.13559463323066,-0.127953544349519,-0.259221319963156,-0.208564464916175,0.347896297977485
"JX.1026154",1,-0.917547449636794,-0.24336552958943,1.77273472437515,-0.15454657828595,-0.534055764059088,-0.116946563876709,-0.22777859853314,0.338936059363411,-0.144282977268413,0.0108241840339232,0.281899500071522,-0.873536204619949,-0.704800827414396,-0.834442189610608,-1.54388224911413,0.865056853760612,-0.193854256960462,0.669186395338752,-0.770897495192703,-1.49671396549308
"JX.1026155",1,-0.917547449636794,-0.24336552958943,1.69119465652876,-0.15454657828595,-0.534055764059088,-0.116946563876709,-0.22777859853314,0.338936059363411,-0.144282977268413,0.000732058284740366,0.326638575349545,-0.883645417479407,-0.790602788511612,-0.828759316806761,-1.48682340497891,-0.11848963681092,-0.193854256960462,-1.95756879462897,-0.489600365487231,0.0907152010662124
"JX.49485",1,-0.917547449636794,-0.24336552958943,1.60965458868238,-0.15454657828595,-0.534055764059088,-0.116946563876709,-0.22777859853314,0.338936059363411,-0.144282977268413,0.085539758529911,0.135783735176501,-0.913597982132596,-0.760092989776743,-0.857508573724175,-1.72367063654403,-1.41286801053966,-0.100872058198743,0.365079819273798,-0.649071422435778,-1.05986284627557
"JX.1026157",1,-0.917547449636794,-0.24336552958943,1.26825318311994,0.225659187383221,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.409186334126583,0.629106863858073,-0.4364170331146,-0.696082918917845,-0.668613996345714,-0.726204334308414,-0.793653141728003,-0.186091547387652,-0.0242905225913439,-1.19945321981281,-0.444447321068943
"JX.1026158",1,-0.917547449636794,-0.24336552958943,1.56697941298707,0.225659187383221,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.20102358624389,0.726503879403643,-0.7096358967331,-0.959332522509946,-0.836545610438747,-1.28381101026621,-0.256780853173659,-0.186091547387652,-1.94444438409428,-0.541752896250841,0.128040807931932
